"","time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
"1",2013-12-01 13:08:00,40055.7868713691,40320.9468323211,35997.9611102353,40032.5824049533,40508.6142363828,NA,NA,40314.64865
"2",2013-12-23 16:59:00,14053.1656844555,13579.662775646,15087.8761938812,13413.24095683,13329.9168874131,NA,NA,13580.92519
"3",2013-12-15 13:00:00,21517.3814883991,21355.3255981772,22786.6526034615,21305.6076098317,20909.5764049319,NA,NA,21330.31618
"4",2013-12-27 13:26:00,28386.857797737,28356.5317987062,25956.5926797895,28728.4788784903,28877.6497615645,NA,NA,28310.14902
"5",2013-12-23 20:16:00,41669.8062474537,41674.3194653273,42233.9420158182,42252.7783403096,41798.7650766981,NA,NA,41984.18103
"6",2013-12-23 11:18:00,39574.4454633162,39527.95162757,36771.7904445333,39779.2448513014,39592.497406241,NA,NA,39790.03643
"7",2013-12-03 18:45:00,14308.6822681977,13902.1104980313,13644.9604786429,14023.1306715733,14496.5328090892,NA,NA,13889.78866
"8",2013-12-01 21:51:00,15791.0115245991,15318.9622781966,13855.8775900755,15393.8828292597,15232.5936103703,NA,NA,15411.12136
"9",2013-12-11 06:30:00,33781.0238504909,34494.2329778478,36506.82438,33518.7227969067,33858.8124504617,NA,NA,33847.37738
"10",2013-12-18 12:43:00,20135.2332784576,19763.271590585,17688.8216916393,19887.532177463,19960.1338074819,NA,NA,19886.46857
"11",2013-12-21 19:38:00,46935.6010721858,47331.4644850112,47429.565180566,47569.996272263,47665.4049656979,NA,NA,47407.29923
"12",2013-12-01 09:38:00,33484.940887635,33697.6929805574,34421.2739519643,33332.8420092233,32843.7263774134,NA,NA,33536.5215
"13",2013-12-16 19:17:00,19623.8957295874,19607.8407053179,15226.4005819118,19035.2580884163,18883.4856378043,NA,NA,19357.93309
"14",2013-12-27 09:32:00,15150.5199838533,14861.460905452,13848.4449145429,14666.3123263377,14832.8415552097,NA,NA,14842.43339
"15",2013-12-03 00:17:00,21494.6536140278,21321.3720252072,23146.3847175,21155.9553181597,20771.1092156524,NA,NA,21286.89906
"16",2013-12-14 06:49:00,22037.589996118,22014.8580206092,26837.7631474713,21452.9084500497,21591.0885032096,NA,NA,21805.2101
"17",2013-12-28 06:02:00,8272.7872743173,7682.37773896817,13859.2490654054,9945.7053817876,6337.01034317803,NA,NA,7724.016685
"18",2013-12-24 12:19:00,14705.4283904298,14217.4657073281,13925.9970492653,14299.3478620423,14753.4900021135,NA,NA,14272.76813
"19",2013-12-04 03:22:00,10915.9881815505,10367.8548487171,14939.464569378,9989.15737458057,10236.4683321056,NA,NA,10354.39171
"20",2013-12-14 21:43:00,13997.927221305,13390.207645319,13093.1622182807,13877.0087048157,13928.7793197775,NA,NA,13546.07743
"21",2013-12-09 05:32:00,14404.8238142843,13731.1134462693,13460.3827044615,14305.16113789,14075.0751692123,NA,NA,14010.51874
"22",2013-12-11 18:18:00,29419.9326894112,29180.2175297818,29115.1331231818,29710.0127194123,29513.1675489656,NA,NA,29350.8128
"23",2013-12-20 15:15:00,29246.4523432637,29229.9728653871,28866.010374717,29323.86053144,29481.2932694647,NA,NA,29201.08801
"24",2013-12-14 23:39:00,14412.4821166513,13975.6299542244,12909.0343024182,13887.1335371953,13944.6854770696,NA,NA,13977.9735
"25",2013-12-24 14:53:00,14819.9500194667,14424.9532648934,15080.6598696301,14415.7503095647,14922.6309972976,NA,NA,14370.21274
"26",2013-12-18 23:46:00,20970.594453947,21113.6535775132,22683.7965676786,20540.9269665708,21078.2225731728,NA,NA,20735.43817
"27",2013-12-08 11:36:00,20116.7505661182,19639.4551220221,18124.6776470455,19982.1221949863,19729.14646214,NA,NA,19867.16395
"28",2013-12-10 00:03:00,11017.2818761283,10495.8606711379,13048.2808856406,10738.4051437559,10852.1863106153,NA,NA,10478.57903
"29",2013-12-16 18:00:00,16668.1845414646,16426.5835606795,15022.3010481828,15782.0582802743,15977.9618621058,NA,NA,16277.21011
"30",2013-12-08 17:32:00,19254.9706623107,18501.9817071221,18290.0649916667,19508.330918932,18902.5900456378,NA,NA,18995.54
"31",2013-12-08 18:45:00,9246.21657042625,8517.71459865419,12442.02356158,9340.07826612957,8791.64729398026,NA,NA,8680.250396
"32",2013-12-28 01:23:00,12807.6943803618,12368.9826725625,15355.0763436695,12447.9074273523,11351.9229029852,NA,NA,12356.00121
"33",2013-12-01 18:06:00,15129.3678058835,14551.9994249421,13353.617660537,15252.7509056597,14531.4916744618,NA,NA,14736.97511
"34",2013-12-02 07:19:00,49176.2636738065,49125.315178938,47477.2580547727,50808.7860927013,50081.6270326863,NA,NA,49643.92446
"35",2013-12-01 18:44:00,15004.0300550635,14764.3045406841,16023.3004945161,14550.1395318003,13910.6475134893,NA,NA,14595.78393
"36",2013-12-18 00:13:00,27962.0280704305,27571.4569199715,28733.3567263636,27921.860585064,28436.9378902487,NA,NA,27895.98222
"37",2013-12-17 22:15:00,26424.7761839358,26290.7204674209,24256.5514488235,26095.61573608,25925.4457148414,NA,NA,26326.0425
"38",2013-12-09 06:06:00,12202.8667018427,11761.7771477711,13498.7024571522,11710.0330174924,12585.4373286762,NA,NA,11740.40807
"39",2013-12-11 09:35:00,47480.8061050924,47886.096432902,48047.1929756061,47783.098421335,48916.9088525009,NA,NA,47945.36533
"40",2013-12-22 12:24:00,17891.2174070925,17500.3145545411,18602.6567078082,17548.817236908,17102.9938962969,NA,NA,17537.57074
"41",2013-12-16 18:32:00,17934.9274897822,17527.0512117303,18060.8448261667,17620.9432515583,17932.0578687426,NA,NA,17624.55788
"42",2013-12-15 02:29:00,44150.8045255105,44674.2333347188,45413.4513871739,44378.393976594,44014.2527016706,NA,NA,44481.28712
"43",2013-12-04 16:49:00,20030.8685543442,19886.7471307903,18225.389255,19674.6220324237,19462.1049918206,NA,NA,19746.83453
"44",2013-12-12 17:45:00,8182.63162412229,7648.181584195,12113.9132938954,9613.69184099163,8083.03711867658,NA,NA,7635.217552
"45",2013-12-13 11:46:00,17074.5371071494,16794.4800164867,17543.7009043077,16697.0883186813,16716.5249576204,NA,NA,16757.98256
"46",2013-12-21 12:04:00,28752.4602479314,28639.8403221839,27393.095872766,28620.403173107,28177.3342830914,NA,NA,28699.56893
"47",2013-12-16 19:35:00,22441.7999437649,22396.4614420364,22886.92658625,22146.3389451177,21529.7455021524,NA,NA,22219.74354
