"","time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
"1",2013-12-01 13:08:00,40163.4667724048,40335.9632921351,39394.1115371429,40041.6710691643,39562.7218738622,NA,NA,40314.64865
"2",2013-12-23 16:59:00,14107.4084753432,13932.1991114663,20019.1969953846,14569.7702278566,10041.8189240903,NA,NA,13580.92519
"3",2013-12-15 13:00:00,21677.1105469866,21351.3760091205,20950.3958283333,18390.4890972607,22741.6507549724,NA,NA,21330.31618
"4",2013-12-27 13:26:00,28439.3957647691,28278.1443778376,22077.8734472727,28817.126879177,29841.4267662594,NA,NA,28310.14902
"5",2013-12-23 20:16:00,41672.0882627403,41639.2665391936,34910.5858961538,39687.8388118447,41582.4147657137,NA,NA,41984.18103
"6",2013-12-23 11:18:00,39502.5291870157,39494.7219269318,41956.22691,36857.1766496263,38379.4981411677,NA,NA,39790.03643
"7",2013-12-03 18:45:00,14383.8397808023,13798.0666987631,16090.5652585714,15715.8377924233,14637.8420232275,NA,NA,13889.78866
"8",2013-12-01 21:51:00,15930.6349332921,15342.8908162399,19532.294148,16692.371714581,16489.4502969397,NA,NA,15411.12136
"9",2013-12-11 06:30:00,33712.4698253489,34451.3073645842,43191.737427,30858.161824146,31026.9096652846,NA,NA,33847.37738
"10",2013-12-18 12:43:00,20237.9377315645,19799.4589699508,19825.1603515385,20878.771761555,21091.2351408617,NA,NA,19886.46857
"11",2013-12-21 19:38:00,46769.2827651898,47307.9307450308,43620.52472,45261.1796285813,45706.6089800941,NA,NA,47407.29923
"12",2013-12-01 09:38:00,33445.9171298965,33964.435596533,33704.5482014286,32273.935785885,32275.2646523092,NA,NA,33536.5215
"13",2013-12-16 19:17:00,19809.7290785005,19654.3224455821,15448.8035771429,18756.2266744793,19195.8815406553,NA,NA,19357.93309
"14",2013-12-27 09:32:00,15081.9566305572,14840.1325355031,16781.74010375,16024.4644700927,13226.1288947796,NA,NA,14842.43339
"15",2013-12-03 00:17:00,21462.5914058342,21401.452900084,16273.6404036364,21319.1431663854,21905.1499036054,NA,NA,21286.89906
"16",2013-12-14 06:49:00,22047.5854357723,22070.0121560171,20364.757,20828.039928577,20869.5690576937,NA,NA,21805.2101
"17",2013-12-28 06:02:00,8219.39247205935,7818.78205894945,23378.4619057143,21463.8436238953,9036.50601429781,NA,NA,7724.016685
"18",2013-12-24 12:19:00,14720.3027203092,14248.7195260665,16241.1208922222,14550.2988240133,15417.999563694,NA,NA,14272.76813
"19",2013-12-04 03:22:00,10759.6012058841,10415.2657960559,12928.61998175,12010.2908732939,11275.4317193274,NA,NA,10354.39171
"20",2013-12-14 21:43:00,14024.8023010854,13375.7677546337,16422.198288,15367.143332367,15532.0339327811,NA,NA,13546.07743
"21",2013-12-09 05:32:00,14346.3650844555,13755.9876883032,15300.2915242857,15492.7076246003,14905.7713255115,NA,NA,14010.51874
"22",2013-12-11 18:18:00,29415.0504376092,29259.6996147889,27024.2233027273,28828.436907212,29396.3841294647,NA,NA,29350.8128
"23",2013-12-20 15:15:00,29266.4983850307,29287.9433588107,25290.0754928571,25699.071838989,29383.5026243161,NA,NA,29201.08801
"24",2013-12-14 23:39:00,14261.5323542504,14043.0455508898,13129.5208336667,13541.6616147621,14610.0265517525,NA,NA,13977.9735
"25",2013-12-24 14:53:00,14601.9403314774,14458.372235453,13672.95721,15078.9602699557,14102.9225893707,NA,NA,14370.21274
"26",2013-12-18 23:46:00,20850.3742685204,20991.1183272242,21523.9388514286,20535.8831878997,20925.7967223464,NA,NA,20735.43817
"27",2013-12-08 11:36:00,20242.5259300659,19606.6493934304,18355.5942757143,20762.8936958066,20661.1705191926,NA,NA,19867.16395
"28",2013-12-10 00:03:00,10856.7554601185,10457.2198539191,21167.42954125,13843.6376552437,10270.6184433401,NA,NA,10478.57903
"29",2013-12-16 18:00:00,16701.0484448238,16506.6649325684,18211.2693325,15734.444549078,17566.963035497,NA,NA,16277.21011
"30",2013-12-08 17:32:00,19231.5830056493,18436.6086110854,16626.781514,21300.106933301,21089.2841684752,NA,NA,18995.54
"31",2013-12-08 18:45:00,9189.93678070863,8621.68448169705,16040.2539646667,11698.7919186202,10903.2643251325,NA,NA,8680.250396
"32",2013-12-28 01:23:00,12661.089113589,12295.8771178579,11743.7800681429,13101.315108061,8814.55375676764,NA,NA,12356.00121
"33",2013-12-01 18:06:00,15191.1918829872,14586.1117903774,16421.241085,15549.050718467,15445.4919629458,NA,NA,14736.97511
"34",2013-12-02 07:19:00,48984.0755270842,49337.5750890331,39476.1318285714,41016.2250094292,47997.7805775636,NA,NA,49643.92446
"35",2013-12-01 18:44:00,15183.6125839578,14725.6873452357,18504.9429081818,18540.592073571,15998.7164639776,NA,NA,14595.78393
"36",2013-12-18 00:13:00,27863.4253933462,27563.7855689845,32364.0436711111,29601.9673564793,29613.510956188,NA,NA,27895.98222
"37",2013-12-17 22:15:00,26366.3951289856,26301.0990862329,26433.48028,26365.6370478327,25776.2609936248,NA,NA,26326.0425
"38",2013-12-09 06:06:00,12283.8676177751,11609.8882958064,18405.75841,16332.503677255,14342.2713138877,NA,NA,11740.40807
"39",2013-12-11 09:35:00,47452.668573878,47802.9473474304,45620.5719175,47536.9252747467,49053.0253586611,NA,NA,47945.36533
"40",2013-12-22 12:24:00,17847.3706438363,17705.5445206245,15101.45271,17959.081352514,17135.0554897519,NA,NA,17537.57074
"41",2013-12-16 18:32:00,18113.2128378876,17485.4290142772,17446.7679028571,18827.6245711837,18462.1590135083,NA,NA,17624.55788
"42",2013-12-15 02:29:00,44229.5536436801,44631.835750648,43408.3882222222,43834.1617368807,43167.7978292997,NA,NA,44481.28712
"43",2013-12-04 16:49:00,20002.5582333125,20085.8251053484,19017.6216925,19462.793916073,20844.3491572289,NA,NA,19746.83453
"44",2013-12-12 17:45:00,8278.14448268917,7716.6641302992,17607.28090125,15912.4995328546,10751.4683170314,NA,NA,7635.217552
"45",2013-12-13 11:46:00,17169.7310637849,16805.3691856926,16467.5692614286,16866.8640307673,17583.9309309804,NA,NA,16757.98256
