"","time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
"1",2013-12-27 09:28:00,15175.5385647395,14671.5756750207,13206.2200584151,14715.76674678,13557.0397228565,NA,NA,14787.65109
"2",2013-11-24 13:08:00,29702.8835844206,29748.0527912096,25996.9220046053,29379.40609534,28963.0164689325,NA,NA,29730.78881
"3",2013-12-16 16:59:00,15402.8281774131,14918.011819623,12894.3541354643,15118.3492711937,14888.167254798,NA,NA,15000.80335
"4",2013-12-08 13:00:00,18967.3190975479,18939.3245951637,17846.572254386,18215.5948508027,18749.5569462604,NA,NA,18676.36596
"5",2013-12-20 13:26:00,27058.2667804573,27032.6904322849,28511.2556961538,26989.3983734457,29192.6749800409,NA,NA,26969.27947
"6",2013-12-24 04:27:00,42815.2331057101,43509.9856633876,42993.6124010256,43096.839609223,43069.0185577078,NA,NA,43139.47542
"7",2013-12-16 20:16:00,21918.3170065929,21666.595068969,23145.9107134615,21853.2078386893,21382.0477779616,NA,NA,21733.2789
"8",2013-12-16 11:18:00,42606.1157041182,43002.4574463855,46079.7785015942,42553.8309067147,43548.6080428272,NA,NA,42945.47159
"9",2013-11-26 18:45:00,46787.3716927018,47357.0336101607,47796.5862139535,46751.9421491396,46198.073818,NA,NA,47214.88094
"10",2013-11-24 21:51:00,29003.7259599178,28782.7438343733,24340.7421059722,29829.222318071,28614.9762561213,NA,NA,28948.87563
"11",2013-12-04 06:30:00,20057.4415486998,19912.5290689235,17974.5479898,19787.6467199307,19307.5085838154,NA,NA,19813.54768
"12",2013-12-26 11:20:00,15060.1275286629,14234.1007435781,12690.6985850926,15095.6353547903,14633.6950654625,NA,NA,14635.95994
"13",2013-12-11 12:43:00,45463.5452395892,45809.8026001497,48000.4102,45757.5181836707,45033.4171647801,NA,NA,45806.98664
"14",2013-12-14 19:38:00,21319.0807657529,21273.3018714141,25652.7155338823,21111.172551216,20865.8140239432,NA,NA,21113.74113
"15",2013-12-28 13:04:00,43791.7830496781,44124.5001877461,46752.2366068182,44159.1736846843,43038.1837186096,NA,NA,44184.64115
"16",2013-11-24 09:38:00,47482.2444480704,47887.4537893426,47546.0296068519,47738.74489009,48550.1326533813,NA,NA,47894.50107
"17",2013-12-09 19:17:00,33626.6236761625,33291.9701374398,35981.8830741905,33970.38406458,32705.2682014151,NA,NA,33676.96518
"18",2013-12-28 00:24:00,14271.315724216,13872.0945401748,13515.2252603226,13739.244622023,13399.6318599485,NA,NA,13885.4713
"19",2013-12-20 09:32:00,30379.1090166823,31073.3332617942,27613.5195708889,30131.014431104,30122.6013092682,NA,NA,30370.78155
"20",2013-11-26 00:17:00,20278.4181762506,20207.3937156568,18073.9893143548,19877.775435476,20105.9876928705,NA,NA,19997.64958
"21",2013-12-22 07:39:00,27995.9591822085,27390.3691826792,25436.6644606593,28209.9130867697,28244.7452171477,NA,NA,27954.87812
"22",2013-12-07 06:49:00,23738.2553946362,23860.0967303899,23502.0257597727,23429.578247922,24036.0974644115,NA,NA,23569.64866
"23",2013-12-21 06:02:00,35897.7873715692,36054.1727635676,37956.7370573214,36124.1735207677,35741.0937154902,NA,NA,36066.62881
"24",2013-12-17 12:19:00,31060.2081244677,30824.3961430609,33777.132087451,31335.9275730943,31359.9918529662,NA,NA,31063.49787
"25",2013-11-27 03:22:00,36128.9645553739,36308.2813352415,38222.1189878571,36526.046454564,36961.6227398743,NA,NA,36251.23436
"26",2013-12-07 21:43:00,40846.2733486085,41342.1437673043,45913.9829089899,40773.0504557572,40460.4080790834,NA,NA,41110.69968
"27",2013-12-24 20:17:00,41032.5544558492,41252.7583792449,45940.320280495,41209.0013726524,40800.7235551372,NA,NA,41303.80115
"28",2013-12-02 05:32:00,50754.7957343406,51402.0568860657,45899.4564590909,50063.986429611,49823.4951034654,NA,NA,51361.45197
"29",2013-12-04 18:18:00,15117.0329446239,14828.2077340939,13193.0730527,14788.881920072,13816.8759479785,NA,NA,14732.29912
"30",2013-12-24 06:36:00,36327.8136348531,36282.5364688938,34471.190892807,36521.806394355,35612.8012039491,NA,NA,36467.83718
