"time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
2013-12-27 09:28:00,15201.2823986329,15974.7827490071,20137.5248230769,17392.250427817,16297.9746473494,NA,NA,14787.65109
2013-11-24 13:08:00,29521.8915060492,31984.5707590465,27329.0550380667,21484.299561482,25758.8668519137,NA,NA,29730.78881
2013-12-16 16:59:00,15941.0936282212,14713.326525657,13962.32511,13517.0530374773,18553.6060861771,NA,NA,15000.80335
2013-12-08 13:00:00,20204.7898755758,22271.4419261724,16846.9840670909,17124.5847694389,20225.4314530529,NA,NA,18676.36596
2013-12-20 13:26:00,26509.7679126446,30823.3113977967,34048.4422890909,29276.1244319463,27559.9176371236,NA,NA,26969.27947
2013-12-24 04:27:00,45393.4529764126,43949.1014946341,43410.4481257143,43247.3635506593,45065.46558796,NA,NA,43139.47542
2013-12-16 20:16:00,21907.6024503185,20757.3723477958,20920.358505,22108.1768250453,22438.3537490305,NA,NA,21733.2789
2013-12-16 11:18:00,41550.4699542668,40783.0391486249,44906.1177866667,42217.9266072251,46888.1967677976,NA,NA,42945.47159
2013-11-26 18:45:00,46429.1850518528,48579.5055330969,38435.6669192857,43089.5124539146,43023.4637480422,NA,NA,47214.88094
2013-11-24 21:51:00,27919.5309038146,31120.3327054928,31911.14745,28368.917898445,25906.4866967461,NA,NA,28948.87563
2013-12-04 06:30:00,20746.9816162084,22646.6228273583,22279.9623791667,20685.346385183,22566.5001770222,NA,NA,19813.54768
2013-12-26 11:20:00,13345.6300787926,11842.1040153226,17121.2928833333,19889.1715179037,13169.2879596376,NA,NA,14635.95994
2013-12-11 12:43:00,44443.8993877081,44951.2359899569,38975.398531,39595.5449765914,42536.3617863469,NA,NA,45806.98664
2013-12-14 19:38:00,22597.4352395833,21587.4853420064,20594.1825927273,23424.123833134,21848.512745638,NA,NA,21113.74113
2013-12-28 13:04:00,43023.5839595723,45489.5847941514,41981.849057,44498.9059345167,42050.0655094012,NA,NA,44184.64115
2013-11-24 09:38:00,47510.2488094437,45672.3272541891,39269.157175,39898.8602737203,47557.7854550733,NA,NA,47894.50107
2013-12-09 19:17:00,35214.6018117258,34768.0224936971,22478.1869618182,33909.6048645377,35236.0329588898,NA,NA,33676.96518
2013-12-28 00:24:00,14082.4225983731,13554.6914386478,15292.9668338182,13955.3343564684,13316.4722711857,NA,NA,13885.4713
2013-12-20 09:32:00,31981.7427195152,30706.5228605236,33754.5848533333,30743.4040665853,31601.9467538846,NA,NA,30370.78155
2013-11-26 00:17:00,20747.9319154256,20854.3589933234,22986.6452507692,19187.0761641573,19600.0808900353,NA,NA,19997.64958
