"time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
2013-12-27 09:28:00,15099.777757609,14773.0812811663,15020.9352061905,14692.1979573127,11462.505462377,NA,NA,14787.65109
2013-11-24 13:08:00,29792.0573864272,29629.851881651,27085.9339178947,29139.0937407803,29712.2341007842,NA,NA,29730.78881
2013-12-16 16:59:00,15363.2100374537,14939.2713282883,13018.274958,13676.5413152643,14968.811031083,NA,NA,15000.80335
2013-12-08 13:00:00,18940.9609196194,18913.4261462728,17590.2837642857,17804.8426835981,17847.2592337851,NA,NA,18676.36596
2013-12-20 13:26:00,27054.6955765639,26904.9047977382,25442.3857738889,26525.815278163,28186.5825370813,NA,NA,26969.27947
2013-12-24 04:27:00,42825.4105307448,43521.1674896178,45949.8251304545,42993.2392636207,41947.6314280806,NA,NA,43139.47542
2013-12-16 20:16:00,21886.4124414877,21732.3183619118,17922.9182852174,22181.8986820417,21951.2864216595,NA,NA,21733.2789
2013-12-16 11:18:00,42663.2562689837,42952.1065834517,39154.9154313044,42775.0865579489,42040.1969325528,NA,NA,42945.47159
2013-11-26 18:45:00,46864.9934972166,47424.9263992727,46826.9888336364,47339.7250282763,47269.0326659443,NA,NA,47214.88094
2013-11-24 21:51:00,28973.041952951,28758.3559179733,27192.3882227273,28699.8615998757,29027.0321892232,NA,NA,28948.87563
2013-12-04 06:30:00,20067.1833980686,19928.7876979514,18810.0720488235,19902.737334353,19368.0606071057,NA,NA,19813.54768
2013-12-26 11:20:00,15043.3252428313,14227.8742247649,15002.26344,14861.1862367037,14423.1276642044,NA,NA,14635.95994
2013-12-11 12:43:00,45524.037929249,45846.9905459235,45769.4257209091,46126.885415787,45378.6959003174,NA,NA,45806.98664
2013-12-14 19:38:00,21428.9181894392,21265.812375139,22944.5092557895,21172.5051472234,20801.0559971568,NA,NA,21113.74113
2013-12-28 13:04:00,43807.423993278,44079.6763460138,46657.2339961111,43893.5241550229,44158.162688812,NA,NA,44184.64115
2013-11-24 09:38:00,47410.2348113342,47897.8813029245,48744.8091877778,47634.9788738164,47434.0404750791,NA,NA,47894.50107
2013-12-09 19:17:00,33622.1682357124,33354.796657474,36672.7489725,35113.5409435374,34488.188971449,NA,NA,33676.96518
2013-12-28 00:24:00,14308.4639777992,13900.0852585754,11638.3426101538,13327.2391449687,13309.2023362827,NA,NA,13885.4713
2013-12-20 09:32:00,30321.8576492088,30426.3435816731,34103.083916,29479.556939777,30375.5653217787,NA,NA,30370.78155
2013-11-26 00:17:00,20232.5937371921,20117.9841328786,16047.0084732143,19111.163447539,19949.484065959,NA,NA,19997.64958
2013-12-22 07:39:00,28050.5262197039,27442.4749398289,26771.1140133333,29991.667921476,27938.1345726762,NA,NA,27954.87812
2013-12-07 06:49:00,23745.2774092483,23902.7689154868,22001.8141613333,22466.3640676637,23534.4553219718,NA,NA,23569.64866
2013-12-21 06:02:00,35874.5452110287,36102.2814156321,35869.8354206667,35335.3513481563,35615.6408776442,NA,NA,36066.62881
2013-12-17 12:19:00,31076.8856597878,30854.5668046607,29908.642995,31372.5729990413,31393.4654182265,NA,NA,31063.49787
2013-11-27 03:22:00,36134.0515844138,36292.6849045167,37633.0186530769,36248.8032286223,36528.4920283942,NA,NA,36251.23436
2013-12-07 21:43:00,40901.8268915264,41317.7490889,37656.504189,40389.1058212926,40787.2933185341,NA,NA,41110.69968
2013-12-24 20:17:00,41056.3503465112,41359.8426961104,41508.4096509091,41300.2779290994,40614.2883430503,NA,NA,41303.80115
2013-12-02 05:32:00,50742.0454506924,51420.437508575,39400.496823,42478.8567936244,49965.6679682091,NA,NA,51361.45197
2013-12-04 18:18:00,15153.2531260247,14702.3551217048,12960.23705625,14219.9443358317,16127.6302995108,NA,NA,14732.29912
2013-12-24 06:36:00,36308.3610026333,36271.071291385,38457.8923235714,37929.6973277066,37581.4147524306,NA,NA,36467.83718
2013-12-13 15:15:00,26077.1650760305,25730.4587891429,29209.8027772727,26983.3033156247,26053.0344802721,NA,NA,26014.96224
2013-12-07 23:39:00,44919.0886276581,45139.8611932032,47311.19204375,46483.162075146,44978.9698306757,NA,NA,45299.7651
2013-12-17 14:53:00,39421.7899114605,39575.1470626558,38030.6233141667,40400.905466731,40216.0087861309,NA,NA,39698.38889
2013-12-11 23:46:00,23131.3167153134,22859.4325412361,26656.9709781818,23198.724960468,23403.1455123482,NA,NA,22963.23248
2013-12-01 11:36:00,44532.138558191,45037.0846481828,44482.3750176191,44231.687310345,44372.365496984,NA,NA,44914.50043
2013-12-03 00:03:00,18778.2747714011,18646.562894871,18801.7758361539,18361.7626518557,17666.7513280232,NA,NA,18469.00222
2013-12-09 18:00:00,37274.5761507053,37527.0829122378,35268.5939738095,38040.696784442,37590.4510446424,NA,NA,37427.14499
2013-12-01 17:32:00,13879.5712682112,13612.0273148435,15072.164753,14225.1034161597,13825.4864488502,NA,NA,13445.98642
2013-12-01 18:45:00,15100.0100359866,14955.3677371344,11348.4594853333,14044.7074869914,14709.3068623046,NA,NA,14777.4207
2013-12-21 01:23:00,42697.080813323,42932.4983004843,45351.4844121739,43706.5776131734,41921.9776501267,NA,NA,43012.96801
2013-11-24 18:06:00,37604.1240518674,37700.7523235757,36364.1661261905,38270.7179825017,37963.9140428526,NA,NA,37814.62282
2013-11-25 07:19:00,40781.8740186087,40953.0641583423,43463.9738458333,41736.7793582073,40886.547625444,NA,NA,41048.27382
2013-12-27 12:45:00,33557.4755198846,33629.3092590416,34571.4667592857,34357.610883622,33453.1241715952,NA,NA,33662.86574
2013-11-24 18:44:00,27753.9033561498,27650.4821912222,28380.3644046154,28282.1743723424,27454.5064558202,NA,NA,27643.07833
2013-12-11 00:13:00,21544.9539448743,21443.583920689,21926.7658484615,21012.4574029466,22234.022446352,NA,NA,21301.14919
2013-12-10 22:15:00,14931.3403493908,14607.1825203545,12676.4578435,14347.3837284913,14356.1642747867,NA,NA,14548.34037
2013-12-25 00:40:00,16542.8958743985,16173.4945891992,16903.6685468,16383.5457247717,16150.6551979071,NA,NA,16264.00958
2013-12-02 06:06:00,51059.6971346663,51821.7572557703,40077.1128228571,42644.8825928405,50653.160103861,NA,NA,51581.63152
2013-12-27 09:21:00,15242.9440635972,14883.4586592154,13960.1887023077,14848.7747378377,12941.2472326755,NA,NA,14806.79399
2013-12-04 09:35:00,14912.0520745694,14772.1384451566,13294.1468553846,13849.718913809,13966.0209034663,NA,NA,14519.21862
2013-12-15 12:24:00,25697.8339557885,25369.634088652,24908.3612705882,26270.6426481746,26231.1271238891,NA,NA,25540.4579
2013-12-09 18:32:00,38781.6692497159,38577.633820167,36194.3534805263,39324.1215607757,39933.3086063767,NA,NA,38980.48284
2013-12-08 02:29:00,35577.0146302801,35498.502866175,36205.2865455556,35080.0837797254,36020.1060167008,NA,NA,35686.76922
2013-11-27 16:49:00,13655.2427713389,13292.9495976509,15045.8257812778,13283.3535807574,13168.1755000909,NA,NA,13278.22472
2013-12-05 17:45:00,18149.8932367782,17642.2689538827,19249.2589685714,18671.2922886233,19079.8772548144,NA,NA,17823.80184
2013-12-23 23:47:00,14108.4042598487,13781.559893868,15726.3811085806,13064.2386862839,12502.0107876391,NA,NA,13746.56858
2013-12-06 11:46:00,31987.1712125812,32051.7232274079,34911.8355177778,32370.8614124134,32621.304438374,NA,NA,31997.67092
2013-12-23 18:41:00,32003.4355604943,32083.9442161766,32216.3585975,31700.164506619,30542.6789480487,NA,NA,32084.48807
2013-12-14 12:04:00,47963.3277864775,48404.4267070612,46230.7418530435,48512.8183959779,48220.1797731052,NA,NA,48389.45349
2013-12-24 03:50:00,36020.1618958077,36080.0494677589,36678.0905603846,35189.6399171066,34508.070438739,NA,NA,36076.89891
2013-12-09 19:35:00,30427.6613396196,30444.0580138622,27022.621628,30424.4250867094,30184.557378788,NA,NA,30402.27341
2013-11-30 06:08:00,37355.3506827052,37681.5287941231,38327.27736375,38253.9935278323,37687.5215388706,NA,NA,37567.62808
2013-12-23 11:03:00,38984.8331305613,39313.3367131038,37878.71652,39290.6623788307,38266.9440698097,NA,NA,39228.43214
2013-12-25 05:56:00,44344.3542101329,45008.4775829684,46060.6701395238,43433.038024589,43672.5992107566,NA,NA,44669.72494
2013-11-28 03:09:00,14990.3882249365,14357.2512903021,15275.2341575,14712.861978459,14764.1483869481,NA,NA,14539.04243
2013-12-27 20:06:00,25907.4530493031,25471.0105803892,24070.3375683333,27096.440069483,25740.3055741875,NA,NA,25743.95586
2013-12-12 09:46:00,31051.256865494,30922.5761690325,35167.58469,32350.0534291304,31756.8742937986,NA,NA,31119.65191
2013-12-12 06:32:00,26788.399945538,27234.8187006124,23216.777331875,24939.816077555,26073.1015429754,NA,NA,26765.4547
2013-12-03 02:17:00,24409.033562713,24363.7866961981,26767.2600928571,24745.1640864306,24040.075622651,NA,NA,24243.15639
2013-11-26 05:33:00,36756.9463943177,37094.4293333626,39222.9645136364,37010.673543888,36904.9258459653,NA,NA,36963.59272
2013-12-24 23:23:00,12427.9592872878,11644.7278984883,12906.80052,13944.194378664,13918.1448891038,NA,NA,12032.62278
2013-12-18 23:04:00,21020.8330175203,20413.8543105799,17919.0135695652,20397.3766395857,22553.5331065472,NA,NA,20690.61585
2013-12-25 23:53:00,16191.6753777517,15841.750189645,16258.9071438889,16734.0389343673,16420.4341233305,NA,NA,15880.46697
2013-12-03 16:39:00,22054.0592433559,22109.0266171801,24086.9376592308,21402.9100602396,22163.5727551515,NA,NA,21842.01999
2013-12-26 17:22:00,47154.3205257522,47302.4615540482,46811.3924316667,48191.7943677754,47434.4798842838,NA,NA,47554.46241
2013-12-13 06:31:00,15304.8541767565,15011.5464790664,13429.3283681818,14278.9800812623,15774.4277927253,NA,NA,14944.33509
2013-12-27 14:50:00,19392.7955122981,18787.3280827755,18690.3774628571,19067.6289516443,19858.267300975,NA,NA,19141.34428
2013-12-23 00:16:00,46497.8537355792,46469.3939484995,49103.695060625,48968.2449227013,46745.9145318962,NA,NA,46880.8665
2013-12-28 12:52:00,43938.3619464754,44089.3891244149,42380.6866007692,43871.3212244544,45267.2991415035,NA,NA,44251.94698
2013-12-12 01:34:00,24823.2761109312,24674.2691634566,23804.1633015789,25175.6294570967,24534.5738161687,NA,NA,24684.18102
2013-12-02 13:36:00,24347.3038046309,24238.515950955,22150.2945992308,24066.1859138417,24216.8635096895,NA,NA,24256.01869
2013-12-24 18:55:00,32254.7831296115,32598.652506426,31005.906532,31852.858393524,32156.5238716039,NA,NA,32323.97624
2013-12-01 18:28:00,14527.6876640666,14059.1683730813,11377.855421,14712.5987260918,14084.0529887859,NA,NA,14097.26071
