"","time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
"1",2013-12-01 13:08:00,39710.4596713587,38466.3341057767,37761.7277391304,39673.378611259,39464.13744763,NA,NA,40314.64865
"2",2013-12-23 16:59:00,14022.9336505676,13969.3722958983,13566.4871765,13263.2707619672,14767.7539521696,NA,NA,13580.92519
"3",2013-12-15 13:00:00,23793.0971925813,22272.9804191608,21742.6742897727,22125.5248173103,23556.0983581833,NA,NA,21330.31618
"4",2013-12-27 13:26:00,29153.1321349737,29465.4931967974,26034.2773339024,27765.862262907,29306.5203031822,NA,NA,28310.14902
"5",2013-12-23 20:16:00,41593.7048471356,39975.7719638998,41586.9411797917,40977.367445209,41755.1368686091,NA,NA,41984.18103
"6",2013-12-23 11:18:00,40250.9812242737,36786.9779520657,38524.8347738889,39665.553342254,37800.7989908679,NA,NA,39790.03643
"7",2013-12-03 18:45:00,14139.1863289517,13071.8158879214,15315.8875476606,14413.8748097554,13759.3416386171,NA,NA,13889.78866
"8",2013-12-01 21:51:00,14775.9051246368,15833.1767175484,15221.586931878,15608.4984673683,13786.4536034797,NA,NA,15411.12136
"9",2013-12-11 06:30:00,36276.1434798933,37030.4429556293,34798.9911455682,34577.0729448804,37367.6273912211,NA,NA,33847.37738
"10",2013-12-18 12:43:00,18255.3134218962,18111.3694909293,18548.3561275,19538.8527207013,18944.0356049199,NA,NA,19886.46857
"11",2013-12-21 19:38:00,47468.3612862802,46585.0646678362,45402.7134594737,47286.3465378587,46952.3870086601,NA,NA,47407.29923
"12",2013-12-01 09:38:00,34494.0715045475,34443.2670145239,36803.7125737895,33945.190838255,33922.4654253473,NA,NA,33536.5215
"13",2013-12-16 19:17:00,21465.7141148069,22500.817522705,22281.1418988235,21534.221272697,22504.1209438303,NA,NA,19357.93309
"14",2013-12-27 09:32:00,15005.5759882907,15785.4613310253,13340.7397184091,14348.6216154783,16959.982810974,NA,NA,14842.43339
"15",2013-12-03 00:17:00,22293.7172254736,22492.2906578625,25054.4870775758,21980.6831368503,22730.4578381501,NA,NA,21286.89906
"16",2013-12-14 06:49:00,23955.2584302137,23925.5611897781,20668.7858855714,22081.3544275364,24420.1056659529,NA,NA,21805.2101
"17",2013-12-28 06:02:00,8027.55153102989,7745.15355255112,14622.7588618525,11150.6666206531,7654.98008742318,NA,NA,7724.016685
"18",2013-12-24 12:19:00,13801.700395636,14722.9715375429,13369.3954520351,14781.621680419,14501.1277723694,NA,NA,14272.76813
"19",2013-12-04 03:22:00,12263.2899341788,10951.7761687893,14863.0564720395,10529.4382117798,12677.1753068977,NA,NA,10354.39171
"20",2013-12-14 21:43:00,12870.3656733477,12199.8462419313,12541.2913272381,13809.3316835996,12869.4991783537,NA,NA,13546.07743
"21",2013-12-09 05:32:00,11422.619150252,12427.8933794019,17802.3330483544,15290.0241953813,11972.6958025742,NA,NA,14010.51874
"22",2013-12-11 18:18:00,27772.6545296096,27692.5731869048,28845.8458484375,29290.3498640593,27663.0448302327,NA,NA,29350.8128
"23",2013-12-20 15:15:00,29129.3513693505,29542.2745840665,25283.8456194203,28872.0690555087,29055.0355463464,NA,NA,29201.08801
"24",2013-12-14 23:39:00,14396.9081659519,14089.812247105,14074.5605976393,14210.2983353082,13641.3324614874,NA,NA,13977.9735
"25",2013-12-24 14:53:00,15302.9146538976,14555.0080533081,14874.8174065818,14682.2802185643,14024.3702398086,NA,NA,14370.21274
"26",2013-12-18 23:46:00,23392.7891546834,23729.3555346442,18209.8198491428,19961.3925356127,24079.742011335,NA,NA,20735.43817
"27",2013-12-08 11:36:00,18838.8596093156,18617.8731132883,17892.0631609722,20023.7535654747,19009.141454557,NA,NA,19867.16395
"28",2013-12-10 00:03:00,12238.7938136377,11325.3702998384,15089.6830618052,10311.7657267855,11421.1635725181,NA,NA,10478.57903
"29",2013-12-16 18:00:00,17987.6274762421,18184.4976846412,15273.1988630686,17777.5808175175,18317.1931892742,NA,NA,16277.21011
"30",2013-12-08 17:32:00,15170.6342041929,14978.7677897665,18088.5070192064,18704.3312749113,14796.6095688192,NA,NA,18995.54
"31",2013-12-08 18:45:00,7731.87227008945,7520.61454486336,13046.5186306327,9502.24124936373,7318.02369756609,NA,NA,8680.250396
"32",2013-12-28 01:23:00,11634.2511870236,11974.4889594438,13532.2227330441,12619.651338549,12551.6457913122,NA,NA,12356.00121
"33",2013-12-01 18:06:00,14035.0625626768,13634.4703050973,15724.3984903474,15294.2638342317,14620.6652213486,NA,NA,14736.97511
"34",2013-12-02 07:19:00,46962.00339913,45839.2546155523,46695.46065,46979.1526432629,46842.1775268746,NA,NA,49643.92446
"35",2013-12-01 18:44:00,15833.1533838117,15895.0414420191,16987.4880654762,14694.6412534393,14787.1270397727,NA,NA,14595.78393
"36",2013-12-18 00:13:00,24229.4595778071,25023.0764378433,27387.8410792105,27427.0558993633,22967.9520502548,NA,NA,27895.98222
"37",2013-12-17 22:15:00,26147.1290613007,26050.028121765,28469.7630912329,26596.6385899887,26536.4788732001,NA,NA,26326.0425
"38",2013-12-09 06:06:00,14325.1627620501,11905.178615148,16514.5045474035,12813.9067740019,11951.4498078192,NA,NA,11740.40807
"39",2013-12-11 09:35:00,46371.0593444835,47130.5436628215,45946.9293146296,46850.2877198436,47594.1665711039,NA,NA,47945.36533
"40",2013-12-22 12:24:00,17057.9520682801,17255.756412718,16643.8255340986,17681.5718299523,15481.4444512674,NA,NA,17537.57074
