"time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
2013-12-27 09:28:00,13182.8152153343,14240.6185744948,14139.3943366667,14647.4524436717,15649.8937057314,NA,NA,14787.65109
2013-11-24 13:08:00,30378.9103958921,29892.3960037452,28171.3942221429,28324.587610972,30889.66375084,NA,NA,29730.78881
2013-12-16 16:59:00,15479.3376614481,15958.2596822211,15851.2705380952,15003.412184831,16015.5510207565,NA,NA,15000.80335
2013-12-08 13:00:00,21269.4272545303,20737.1498397397,21948.327064,18798.3381031713,22293.6359190329,NA,NA,18676.36596
2013-12-20 13:26:00,26483.7128399878,26993.8893725414,24731.1201419048,25639.66171143,27707.3904239442,NA,NA,26969.27947
2013-12-24 04:27:00,45120.6468603438,46615.2731646996,39352.0305333333,43543.1307433244,45260.5678053822,NA,NA,43139.47542
2013-12-16 20:16:00,21388.1805806877,21175.113160211,23690.276567,23095.6446922327,20664.6912623933,NA,NA,21733.2789
2013-12-16 11:18:00,42901.6820690884,42991.0259606018,39150.1559486956,41570.004125048,42923.5670148057,NA,NA,42945.47159
2013-11-26 18:45:00,48155.7099873154,48419.8309770847,44777.2860188,48043.4821672797,47567.3956914994,NA,NA,47214.88094
2013-11-24 21:51:00,29280.9475830502,28252.2079361362,28136.639792,27865.230146729,28181.9771985178,NA,NA,28948.87563
2013-12-04 06:30:00,20066.5753109491,20470.0265414496,19276.0015247368,20337.124072732,18495.8907220225,NA,NA,19813.54768
2013-12-26 11:20:00,10021.9829564266,11888.5651927725,14892.4523687059,14323.2200363515,9170.52213266385,NA,NA,14635.95994
2013-12-11 12:43:00,46410.6147515677,46889.0133359315,46293.0516066667,43404.724354329,48958.5633653238,NA,NA,45806.98664
2013-12-14 19:38:00,22806.1270374897,22342.4086274383,24261.7324036,22331.5052019933,24077.7988769886,NA,NA,21113.74113
2013-12-28 13:04:00,43737.3587095401,43735.7753889745,42475.58752125,42916.6719033618,43309.7868693851,NA,NA,44184.64115
2013-11-24 09:38:00,48529.4975242885,47204.6929958054,45505.6044880952,46130.228939486,48352.0732405636,NA,NA,47894.50107
2013-12-09 19:17:00,31538.3074411954,30705.5919531219,28475.957535,34128.420597644,31247.5082010908,NA,NA,33676.96518
2013-12-28 00:24:00,12783.5246335022,13511.4560142319,14615.0935641935,13702.72757403,12720.7599791002,NA,NA,13885.4713
2013-12-20 09:32:00,32411.6704780777,32797.1868037551,29378.542781,31297.4517614699,32208.7658119828,NA,NA,30370.78155
2013-11-26 00:17:00,22043.6652358858,21439.5371087115,18339.3411675,18686.3770589023,20874.3308611721,NA,NA,19997.64958
2013-12-22 07:39:00,24052.867492089,23682.1852066716,31621.5902214286,30271.9384669557,24990.4870392904,NA,NA,27954.87812
2013-12-07 06:49:00,26838.5987464015,27271.8511721358,26927.8765814286,24206.509587418,25324.289687858,NA,NA,23569.64866
2013-12-21 06:02:00,36620.3550033915,37351.9529268231,32849.6577388462,34152.4252257383,36610.7850373063,NA,NA,36066.62881
2013-12-17 12:19:00,29648.3066597737,29495.4949668928,29103.0113566667,30950.4585779613,28854.4872862985,NA,NA,31063.49787
2013-11-27 03:22:00,37526.4318271455,37095.5012543806,37859.1448007143,36136.470184842,38795.9331967976,NA,NA,36251.23436
2013-12-07 21:43:00,42654.4642231964,42193.4688834816,43916.83420875,39749.6336793426,42273.2627317927,NA,NA,41110.69968
2013-12-24 20:17:00,41632.8319940332,41652.0482657082,41875.8195845455,42412.57074237,43779.6380253035,NA,NA,41303.80115
2013-12-02 05:32:00,52323.5087175243,52369.1131013363,40444.3815644444,43272.4415186539,52828.0942022715,NA,NA,51361.45197
2013-12-04 18:18:00,14726.3092156499,14433.8314558838,12415.10864775,13385.4186111329,16301.5847049672,NA,NA,14732.29912
2013-12-24 06:36:00,36326.7340917013,36165.1687375173,35493.891615,37704.9097954983,38921.88586842,NA,NA,36467.83718
2013-12-13 15:15:00,24393.3085016876,23690.211048264,24260.0029705263,26739.9170413037,24208.0834890317,NA,NA,26014.96224
2013-12-07 23:39:00,43060.3239784721,43484.369142404,46981.8950757143,44524.5796372954,43123.0672771687,NA,NA,45299.7651
2013-12-17 14:53:00,39114.6913574781,38704.1287455753,36691.7651453333,40042.1287862796,38835.7386064549,NA,NA,39698.38889
2013-12-11 23:46:00,22429.6509435784,22333.9584866684,21785.5358128571,22288.1889823873,22429.9821096793,NA,NA,22963.23248
2013-12-01 11:36:00,45548.4986622718,45012.0154831958,44282.5239233333,44421.8041776343,43981.5103573424,NA,NA,44914.50043
2013-12-03 00:03:00,19418.2286039915,20079.0486906195,19185.796095,18446.8668211867,19021.4208632627,NA,NA,18469.00222
2013-12-09 18:00:00,38942.7549046222,38017.5126678199,36114.2364684615,38647.5170718833,39754.4814398087,NA,NA,37427.14499
2013-12-01 17:32:00,14918.3455884435,14351.8023274278,15210.280225,14146.0787940107,15045.6641356301,NA,NA,13445.98642
2013-12-01 18:45:00,15335.2832945697,16523.1927928685,17799.5993236842,14306.9606043075,15934.9633935192,NA,NA,14777.4207
2013-12-21 01:23:00,39796.1795030037,41214.0154852908,45113.5266173913,43478.1773448254,38667.6181575505,NA,NA,43012.96801
2013-11-24 18:06:00,35635.0231528322,36240.3736565788,36317.0584861905,36622.573154302,35347.9639672791,NA,NA,37814.62282
2013-11-25 07:19:00,40712.4600542604,40228.1099345922,37145.5127626087,40919.5954984587,40658.5554598994,NA,NA,41048.27382
2013-12-27 12:45:00,33523.9463734277,33345.3696172144,33008.3787161538,34199.5020719137,33913.5218077711,NA,NA,33662.86574
2013-11-24 18:44:00,27816.8308844246,28392.4456670815,28740.3662646154,28395.0940844734,28411.1155385991,NA,NA,27643.07833
2013-12-11 00:13:00,23433.4012461745,21855.107996725,19969.7035812,20761.238266403,24539.582892348,NA,NA,21301.14919
2013-12-10 22:15:00,14870.7639736896,15683.4687098953,14045.1616793846,14717.3501104157,15098.2079139496,NA,NA,14548.34037
2013-12-25 00:40:00,14853.7145140467,14369.9959977592,19200.2578025,17107.1811774963,12816.7396391042,NA,NA,16264.00958
2013-12-02 06:06:00,51861.0960566961,52390.7553229419,40853.6013128571,40164.7131768811,52318.4309317319,NA,NA,51581.63152
2013-12-27 09:21:00,13363.8722947894,15439.667432882,13783.6250661667,15099.7448638879,17487.9092210549,NA,NA,14806.79399
2013-12-04 09:35:00,16988.5349601212,16594.7665191323,15514.3343191304,13685.5702959873,16938.9063591131,NA,NA,14519.21862
2013-12-15 12:24:00,24104.4978864586,23881.6511193786,26822.626429,26923.0889521907,23809.5997050427,NA,NA,25540.4579
2013-12-09 18:32:00,36405.9117425254,35718.2136985417,38108.292775,39497.5657029927,36675.6950138786,NA,NA,38980.48284
2013-12-08 02:29:00,34564.1945866146,34284.3386415,33684.4024116667,34972.4311188807,35093.9067009745,NA,NA,35686.76922
2013-11-27 16:49:00,13776.2744272857,13635.1174185217,14105.2071182941,13764.9017057008,13794.0084771193,NA,NA,13278.22472
2013-12-05 17:45:00,16949.1065561599,16463.7899057011,19790.1190264706,19341.7898977227,18033.6034610857,NA,NA,17823.80184
2013-12-23 23:47:00,16278.1061158013,13753.3431384298,15250.1592483929,13721.3547001562,20225.033046964,NA,NA,13746.56858
2013-12-06 11:46:00,32860.5922097765,32693.8949805611,35181.4279127778,33076.7723416823,33571.2184011567,NA,NA,31997.67092
2013-12-23 18:41:00,31576.9065100152,32085.6513983575,36818.1983952941,31797.4542605313,30990.8458520261,NA,NA,32084.48807
2013-12-14 12:04:00,47611.3233461533,47367.1502547111,48155.2550254545,48274.2232717826,46980.3015230955,NA,NA,48389.45349
2013-12-24 03:50:00,36633.3712781615,35376.5808750256,33150.9294364286,34436.5976302503,39040.2487619219,NA,NA,36076.89891
2013-12-09 19:35:00,29562.026474713,30696.1173735253,26495.0711766667,30375.9877902693,29852.4671902596,NA,NA,30402.27341
2013-11-30 06:08:00,38755.8403455605,38752.2191902512,33491.0555518182,39793.0796979837,39309.8773740958,NA,NA,37567.62808
2013-12-23 11:03:00,37795.8501969375,39868.0091301022,37992.211581875,37855.8011867477,37613.2021036307,NA,NA,39228.43214
2013-12-25 05:56:00,46720.884420222,46785.1745092508,45458.5044609091,43132.3747958447,46826.0092484474,NA,NA,44669.72494
2013-11-28 03:09:00,14351.9388069432,13768.0532078756,13033.2063675,14589.9263673653,14756.4590088554,NA,NA,14539.04243
2013-12-27 20:06:00,24000.5199984858,24009.8385981143,27511.7691975,27419.8906681523,23801.4466109712,NA,NA,25743.95586
2013-12-12 09:46:00,30655.3668521976,29037.2358627224,32356.16348,32523.2796041407,31310.3227526443,NA,NA,31119.65191
2013-12-12 06:32:00,29680.4179345734,30296.9134596513,29425.8759363636,26110.7357694487,29100.7659474832,NA,NA,26765.4547
2013-12-03 02:17:00,26225.5386549494,25695.8638214487,19700.4878442857,23030.2236388683,27712.5572910289,NA,NA,24243.15639
2013-11-26 05:33:00,37584.4256123149,38111.1093533222,37299.5576546667,36999.100517943,38188.9828370596,NA,NA,36963.59272
2013-12-24 23:23:00,9997.05252071015,9520.35990416212,13316.02798625,13762.289391634,9936.35553604974,NA,NA,12032.62278
2013-12-18 23:04:00,19888.918973049,18228.1730294125,21274.5045036364,20908.1404373973,20414.3501363548,NA,NA,20690.61585
2013-12-25 23:53:00,13573.3427531907,14541.5614730729,16505.0198745,16195.1038981707,12616.7878254079,NA,NA,15880.46697
2013-12-03 16:39:00,24391.4938120712,23897.3426948242,18808.4699586957,23555.8662074167,26435.5711957314,NA,NA,21842.01999
