,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,10521.96603,13487.86514,16473.53302,14592.77647,10981.32078,NA,NA,14829.9197
2,2013/11/24 13:08,27825.86174,27759.04342,27869.07999,27246.22809,28742.50433,NA,NA,26984.1562
3,2013/12/16 16:59,16347.34467,18561.02392,14787.3541,17018.06846,15209.09659,NA,NA,13672.6217
4,2013/12/8 13:00,21972.97362,21697.15649,22448.07692,19060.72789,21900.45501,NA,NA,25167.6864
5,2013/12/20 13:26,27495.84493,29117.04723,28168.32171,28676.02645,27891.69295,NA,NA,27141.642
6,2013/12/24 4:27,46800.00413,49180.03785,44618.6263,44529.79967,48188.7584,NA,NA,48047.3134
7,2013/12/16 20:16,21040.94437,21143.69258,23470.72722,24880.41054,19991.62106,NA,NA,21136.8387
8,2013/12/16 11:18,42900.60847,42624.85741,40480.87119,42346.3385,42330.35805,NA,NA,44276.656
9,2013/11/26 18:45,44907.51516,47283.19334,45097.20588,47018.43839,45413.3005,NA,NA,47682.1347
10,2013/11/24 21:51,28371.03637,26468.7164,28306.23802,27832.84334,27112.08394,NA,NA,24236.5425
11,2013/12/4 6:30,22475.10183,23261.90716,19221.31442,20013.86215,21810.13148,NA,NA,18334.4056
12,2013/12/26 11:20,7960.822451,9443.932382,16028.23983,16315.70575,6062.96458,NA,NA,10103.607
13,2013/12/11 12:43,42309.31027,44152.27274,45731.28468,43715.51492,43482.92219,NA,NA,45961.5694
14,2013/12/14 19:38,25358.57771,23733.67958,27223.38386,23456.30396,25982.27231,NA,NA,17147.1072
15,2013/12/28 13:04,42663.36566,42386.31936,44857.82097,43064.45727,42592.73381,NA,NA,43869.0321
16,2013/11/24 9:38,44591.11642,46919.83191,44516.61322,47068.62476,44731.38826,NA,NA,47991.4185
17,2013/12/9 19:17,29569.55593,26543.92055,35969.94195,31072.70673,30051.80293,NA,NA,28507.6902
18,2013/12/28 0:24,14069.73386,15062.05827,15854.78848,18405.14165,14597.50519,NA,NA,12371.2944
19,2013/12/20 9:32,33807.08059,32204.31995,29451.95141,33517.42273,32074.11534,NA,NA,30501.2861
