time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,13898.37921,16340.47014,20092.63105,20299.09469,7282.653353,NA,NA,14829.91967
2013/11/24 13:08,32049.74569,31509.06111,25888.57534,29937.93443,36519.39179,NA,NA,26984.15622
2013/12/16 16:59,17564.26723,17796.32169,16771.39803,21030.47632,23008.86344,NA,NA,13672.62172
2013/12/8 13:00,18145.14353,24590.23183,17161.93254,16603.55929,16268.10265,NA,NA,25167.6864
2013/12/20 13:26,30531.79255,31166.26938,24679.46715,29697.32698,33005.48596,NA,NA,27141.64196
2013/12/24 04:27,39394.08767,47900.05988,44198.19364,41192.90044,40283.96852,NA,NA,48047.31337
2013/12/16 20:16,23044.06336,21518.0932,26657.37739,23908.80409,20905.43835,NA,NA,21136.8387
2013/12/16 11:18,41630.3946,57743.42381,43935.71024,40568.78022,46201.30891,NA,NA,44276.65595
2013/11/26 18:45,45380.28911,45885.83013,44386.94725,44285.89432,37756.68376,NA,NA,47682.1347
2013/11/24 21:51,29894.28065,27660.09149,21318.95353,23561.30246,26021.78454,NA,NA,24236.54245
2013/12/4 06:30,22871.03035,21704.55834,18444.05974,19757.63778,31440.83167,NA,NA,18334.40558
2013/12/26 11:20,18037.04804,4688.730014,22389.22043,20770.99585,13180.12343,NA,NA,10103.60701
2013/12/11 12:43,41249.27694,44065.72648,39136.19852,41770.57762,47937.02203,NA,NA,45961.56936
2013/12/14 19:38,25061.9497,26036.03742,26874.60806,26222.76301,25838.38144,NA,NA,17147.10717
2013/12/28 13:04,44366.86113,44994.87533,42064.3081,44825.30369,56985.1472,NA,NA,43869.03213
2013/11/24 09:38,46184.29788,48023.42175,44297.37146,42698.7564,48427.12035,NA,NA,47991.4185
2013/12/9 19:17,33001.49754,38710.55252,38069.97882,35759.54878,33863.91031,NA,NA,28507.69021
2013/12/28 00:24,14930.47901,13541.07061,15401.06672,15859.87405,16286.72491,NA,NA,12371.29439
2013/12/20 09:32,31244.07954,31826.87539,39227.45754,31484.95673,36296.33318,NA,NA,30501.28605
2013/11/26 00:17,21103.37325,16913.88345,17920.4682,16382.33286,20763.32257,NA,NA,29705.3417
2013/12/22 07:39,27114.76613,23124.01255,32125.03972,31554.99885,29694.6859,NA,NA,20774.00403
2013/12/7 06:49,30441.57907,41554.97033,24282.31673,20208.62763,38902.19797,NA,NA,28591.8603
2013/12/21 06:02,34547.0692,36596.01168,42062.00733,40459.73045,33660.0626,NA,NA,42655.43617
2013/12/17 12:19,31384.09599,30189.93201,25973.9745,34149.72523,33913.98419,NA,NA,29790.04665
