,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,13982.0159,14161.63148,13070.2024,14813.93473,13726.93419,NA,NA,14866.2884
2,2013/11/24 13:08,29900.63873,29775.27627,25640.80054,30042.84741,29322.43173,NA,NA,29529.7667
3,2013/12/16 16:59,14365.84678,14689.08974,13162.96173,15049.69561,13241.83333,NA,NA,14704.18848
4,2013/12/8 13:00,19864.4074,19753.68448,18990.59695,19379.93048,19471.4623,NA,NA,20435.66911
5,2013/12/20 13:26,27247.17772,26697.55821,29122.231,26883.53992,26862.71534,NA,NA,26736.80285
6,2013/12/24 4:27,43695.42195,44508.69652,45837.00718,42852.15725,43115.01596,NA,NA,44175.67224
7,2013/12/16 20:16,20899.97836,21550.61019,22895.37244,21796.95572,20038.2961,NA,NA,21415.56195
8,2013/12/16 11:18,42991.55855,42937.91751,42639.02223,43296.20359,43018.678,NA,NA,43167.4236
9,2013/11/26 18:45,46810.60238,47302.66194,47370.18519,46983.75636,46298.19056,NA,NA,47437.93732
10,2013/11/24 21:51,28507.29761,28149.18646,28045.00881,30027.12691,28728.13911,NA,NA,27772.69152
11,2013/12/4 6:30,19841.81201,20318.91423,17750.34355,19923.95832,20196.40516,NA,NA,20198.73109
12,2013/12/26 11:20,12671.06717,12353.22275,13110.30599,15220.04649,12438.82933,NA,NA,12682.94666
13,2013/12/11 12:43,45360.41071,45830.35183,47817.94427,45892.84895,45563.03152,NA,NA,45854.61579
14,2013/12/14 19:38,21853.88754,22025.39799,24870.19258,21015.01107,21834.23337,NA,NA,22225.41455
15,2013/12/28 13:04,43784.50924,43289.53557,45545.69171,42188.86891,43489.58004,NA,NA,43280.9241
16,2013/11/24 9:38,48003.38534,47732.06569,45645.27302,47847.17335,47887.56643,NA,NA,47981.81919
17,2013/12/9 19:17,32183.11561,31883.29136,32454.38469,32982.03607,32160.99658,NA,NA,31653.14636
18,2013/12/28 0:24,13854.39281,14097.93902,13163.24458,14731.5201,13886.41043,NA,NA,14100.1483
19,2013/12/20 9:32,30796.45239,30799.0694,29564.45766,30406.88422,30642.11917,NA,NA,29880.18861
20,2013/11/26 0:17,20851.24045,20855.99306,18261.40568,20015.61703,20367.21947,NA,NA,21185.87067
21,2013/12/22 7:39,25511.51495,25287.36829,28260.28675,27899.07128,25888.12132,NA,NA,25648.97106
22,2013/12/7 6:49,25500.3216,25761.49039,25632.00056,23578.99979,25946.66536,NA,NA,24416.44499
23,2013/12/21 6:02,36111.58829,36462.10232,37986.2882,35976.32009,35830.82117,NA,NA,36795.30662
24,2013/12/17 12:19,30141.18763,30193.64639,33988.29161,31214.0384,30566.90663,NA,NA,30648.54597
25,2013/11/27 3:22,36778.18136,37148.47984,39041.86698,37129.93846,37357.83329,NA,NA,37573.95678
26,2013/12/7 21:43,41879.31609,41893.35646,42567.40443,41603.27745,41755.11979,NA,NA,42273.1198
27,2013/12/24 20:17,41415.51629,41218.95366,46070.57024,41802.8336,41169.04689,NA,NA,41345.88573
28,2013/12/2 5:32,51294.96552,51631.55611,46670.70153,49590.33274,51513.69942,NA,NA,51635.14753
29,2013/12/4 18:18,14692.88169,14861.3177,15379.70715,14662.91119,14492.08282,NA,NA,14731.11093
30,2013/12/24 6:36,36502.87851,35294.31,35415.5306,36877.83122,38230.93962,NA,NA,35004.90007
31,2013/12/13 15:15,25097.48698,24876.14129,28143.57457,26171.52623,25205.75431,NA,NA,24014.39096
32,2013/12/7 23:39,43910.43782,44427.09848,45581.67508,45562.42124,43816.17466,NA,NA,43961.64168
33,2013/12/17 14:53,38686.58174,38799.6105,35201.11776,39076.4105,38869.50159,NA,NA,39122.10502
34,2013/12/11 23:46,22583.24067,22547.88717,22582.70416,22430.75024,23085.14617,NA,NA,22751.36501
35,2013/12/1 11:36,45119.91426,45492.01212,46188.50655,44415.0651,44886.31122,NA,NA,45852.02714
36,2013/12/3 0:03,19270.29073,19104.48899,17779.8161,18722.91748,19459.44476,NA,NA,19064.93997
37,2013/12/9 18:00,37853.52137,38014.85973,35787.84099,37231.24106,38862.04857,NA,NA,38249.23604
38,2013/12/1 17:32,14583.28906,15256.48352,15278.7912,13543.21169,14680.10421,NA,NA,14745.08435
39,2013/12/1 18:45,15668.00573,15828.45317,13258.09819,14301.24601,15533.46078,NA,NA,15698.79478
40,2013/12/21 1:23,42253.0698,42814.3706,42769.31983,43257.30111,42406.93903,NA,NA,43353.30441
41,2013/11/24 18:06,36626.03143,37507.91036,34067.21477,36814.80352,35224.47957,NA,NA,37042.206
42,2013/11/25 7:19,40802.82503,40888.37203,42120.08092,41266.12717,41711.6361,NA,NA,41350.62632
43,2013/12/27 12:45,33811.81512,33128.08141,32844.17411,33529.89756,34204.91668,NA,NA,33523.44555
44,2013/11/24 18:44,26581.37954,27250.51761,27413.65477,26974.36198,26323.16038,NA,NA,27479.61443
45,2013/12/11 0:13,22219.23025,21883.7772,18961.81606,21418.16394,22117.69626,NA,NA,21298.67986
46,2013/12/10 22:15,14587.32959,14254.34484,13086.41855,14623.68018,13955.99987,NA,NA,15996.90115
47,2013/12/25 0:40,16646.34995,16561.6729,15720.04796,17190.81006,16611.26824,NA,NA,16192.53988
48,2013/12/2 6:06,50464.24605,51276.98847,44957.77761,48809.83683,49992.73191,NA,NA,50214.35344
49,2013/12/27 9:21,13897.21475,14697.27111,13489.21516,14876.42218,13307.04732,NA,NA,14794.51554
50,2013/12/4 9:35,15293.13926,15687.60507,13994.51355,15281.28392,14877.95109,NA,NA,15664.83062
51,2013/12/15 12:24,24671.90849,24245.48222,23849.06057,25308.34314,24862.45541,NA,NA,24134.86418
52,2013/12/9 18:32,37385.04913,37194.34595,39108.01757,38867.32686,37403.25979,NA,NA,38066.46197
53,2013/12/8 2:29,34873.33933,34541.71443,34307.11328,35195.98271,35552.81983,NA,NA,34594.70598
54,2013/11/27 16:49,12925.15662,13194.45818,15928.55068,12863.94099,12337.00807,NA,NA,13284.21311
55,2013/12/5 17:45,17352.51958,16900.47255,17566.76379,18191.51315,17687.02438,NA,NA,16868.1708
56,2013/12/23 23:47,14432.72117,13733.91516,13122.20079,13680.17654,14646.32238,NA,NA,14133.87117
57,2013/12/6 11:46,31822.15104,31725.89407,36730.01404,32436.95731,31748.14943,NA,NA,31529.94608
58,2013/12/23 18:41,32592.80445,32549.39983,35444.29443,33180.90918,32547.14266,NA,NA,33471.47758
59,2013/12/14 12:04,48792.52275,48303.4943,45495.17801,47491.52032,48839.52029,NA,NA,48369.98879
60,2013/12/24 3:50,36456.79234,35977.33956,37249.90388,36494.15388,36781.35989,NA,NA,36464.86893
61,2013/12/9 19:35,29691.7981,30559.85235,31833.64114,29996.90329,30126.37712,NA,NA,29795.17399
62,2013/11/30 6:08,38012.51214,38020.24005,35341.57259,38113.00316,38307.32544,NA,NA,37979.96186
63,2013/12/23 11:03,39674.4055,39326.0714,37822.56533,38647.40702,40416.61756,NA,NA,40374.82027
64,2013/12/25 5:56,46536.65425,46095.36146,45749.41422,44581.23946,46141.77317,NA,NA,46681.40988
65,2013/11/28 3:09,13838.01057,13916.24753,15223.79057,14855.28733,13227.86434,NA,NA,14541.13267
66,2013/12/27 20:06,24814.14368,24006.92804,27571.05093,25638.73245,24675.08051,NA,NA,24497.46069
67,2013/12/12 9:46,30340.5603,30014.12571,26625.51173,31539.42671,30529.3815,NA,NA,30172.84639
68,2013/12/12 6:32,28552.43584,28598.58443,25838.14246,27195.73155,28645.72071,NA,NA,29492.21851
69,2013/12/3 2:17,24661.43462,24978.65506,24863.94175,23869.0391,24329.6864,NA,NA,23996.88259
70,2013/11/26 5:33,37401.02916,37551.7339,38510.86024,36603.26593,37080.95952,NA,NA,38176.39233
71,2013/12/24 23:23,10897.6781,10951.03867,12997.35574,13107.70353,11303.01435,NA,NA,11564.84463
72,2013/12/18 23:04,19364.84306,19313.34855,21138.16066,21663.95147,19723.70883,NA,NA,18169.56475
73,2013/12/25 23:53,14652.81066,15671.15653,15590.32893,15803.18399,14599.32475,NA,NA,15932.0827
74,2013/12/3 16:39,22723.03841,23023.00091,26764.62211,22183.73931,23015.18609,NA,NA,22209.48291
75,2013/12/26 17:22,46721.04563,46523.73024,48260.36252,47491.54737,46784.23621,NA,NA,46040.15033
76,2013/12/13 6:31,15670.64199,15581.41665,13044.19983,15128.49286,15304.47457,NA,NA,15839.53093
77,2013/12/27 14:50,18145.31369,18008.92073,18594.27874,19361.79213,18866.69108,NA,NA,19309.2426
78,2013/12/23 0:16,45595.84248,44791.83911,47196.3832,47623.86542,45658.16465,NA,NA,44461.40029
79,2013/12/28 12:52,44008.49567,43653.37484,47326.73128,44758.07726,44453.94027,NA,NA,44809.88122
80,2013/12/12 1:34,24352.44481,24461.36627,23846.77779,24137.40116,23764.0286,NA,NA,23591.7647
81,2013/12/2 13:36,24177.8029,24009.24451,26786.15453,24965.68845,24262.81215,NA,NA,24070.36908
82,2013/12/24 18:55,33316.41225,33344.26142,36271.19416,32830.58827,33950.78576,NA,NA,32257.42973
83,2013/12/1 18:28,14390.58341,14221.52048,16325.94088,13972.8097,15308.88735,NA,NA,14114.25965
84,2013/12/4 9:36,15532.54539,15638.72737,13149.47019,14578.3628,16399.24504,NA,NA,15699.32411
85,2013/12/20 14:29,28373.01536,27913.91592,28484.65522,27517.41445,29143.65262,NA,NA,27809.71037
86,2013/12/10 11:07,21805.29882,21600.91615,25170.36648,22430.21244,22388.48042,NA,NA,21766.45733
87,2013/12/22 5:01,32594.83463,32670.64594,32893.66895,32124.50711,32976.38124,NA,NA,32651.46679
88,2013/11/27 16:31,13572.04407,13380.31454,12910.77557,12511.61469,14321.1077,NA,NA,13325.53808
