"","time","lasso","forward","tree","Random_Forest","SVR_L","SVR_P","SVR_R","true_value"
"1",2013-12-27 09:28:00,12875.9260828358,13522.4318368994,13004.5281262632,14546.4288676497,12955.1207341302,NA,NA,14809.34047
"2",2013-11-24 13:08:00,29624.9560714026,28807.0326378932,26452.6324236585,28808.875302724,28739.772626158,NA,NA,27959.37127
"3",2013-12-16 16:59:00,14752.4154943144,14336.0938023327,13056.66654952,16120.3667541567,13820.1237525464,NA,NA,14626.56211
"4",2013-12-08 13:00:00,20798.4090994357,19983.6937807922,17808.1708375926,19441.01435969,20917.1463758203,NA,NA,21641.54376
"5",2013-12-20 13:26:00,28490.5026967831,27659.0471835241,29641.2413209859,26265.606039883,26917.195379335,NA,NA,27295.80388
"6",2013-12-24 04:27:00,44475.472572528,45059.2575429981,41628.676694375,44005.1692861163,45599.8590872531,NA,NA,45756.21883
"7",2013-12-16 20:16:00,20841.2358256166,21814.7449554957,18594.159785,21375.8729010917,21076.1115526119,NA,NA,21537.30445
"8",2013-12-16 11:18:00,43179.332506925,43340.7066128977,44822.6891464,44294.2067889573,43286.1463097785,NA,NA,43389.34042
"9",2013-11-26 18:45:00,46420.6507390603,46753.5163220202,45274.6608170526,47709.4209650563,45763.2671238104,NA,NA,47676.33112
"10",2013-11-24 21:51:00,27923.9850133617,27402.8534374503,24352.7537535294,29365.3890567537,27427.5544494798,NA,NA,25673.6871
"11",2013-12-04 06:30:00,19432.163190015,20675.2714467645,18213.3029855,19762.5511622933,21249.2055821663,NA,NA,20498.85654
"12",2013-12-26 11:20:00,10949.6204609213,10928.718420716,12968.1194751351,15306.8393615243,9982.9296339516,NA,NA,10941.20258
"13",2013-12-11 12:43:00,44955.8641760732,46488.6237164455,45629.5483130667,44352.0696115594,44729.5275808477,NA,NA,45932.00622
"14",2013-12-14 19:38:00,22713.398479055,22584.4687684773,16132.3062168453,21149.0602337227,23349.6923056052,NA,NA,22553.9647
"15",2013-12-28 13:04:00,44436.6495362438,43403.2670542355,46983.3821555714,43788.2006576123,43344.128431988,NA,NA,43261.98023
"16",2013-11-24 09:38:00,47775.1850328732,47267.7996631253,46456.0271282353,47011.783584957,47700.5800228975,NA,NA,47972.85044
"17",2013-12-09 19:17:00,32136.007500623,32098.4935675885,34808.6547465179,34257.6235752217,32412.7489031626,NA,NA,30604.5114
"18",2013-12-28 00:24:00,13829.6957664756,14557.9115058515,13247.8929921528,13686.8944405811,12424.4667096863,NA,NA,13979.30839
"19",2013-12-20 09:32:00,31382.6937073534,30133.1408373737,32815.8517027027,31861.8305392616,31491.0363483772,NA,NA,28273.47331
"20",2013-11-26 00:17:00,21771.3966337474,21560.4190270284,23834.3905571277,21245.0124353833,21947.9066053222,NA,NA,22736.21484
"21",2013-12-22 07:39:00,23733.4903735229,23290.1538375725,25628.0499898765,28303.2185311387,23153.2959172895,NA,NA,23904.71921
"22",2013-12-07 06:49:00,25792.2109816531,26050.5402562872,22457.0332996226,24058.78830951,25398.3363866307,NA,NA,25679.12918
"23",2013-12-21 06:02:00,36370.9000272459,36885.5671696258,34878.1808079245,35743.793720871,36509.0641000472,NA,NA,37714.08608
"24",2013-12-17 12:19:00,30669.0065543677,30972.9551932726,35725.7474343925,30223.5147220843,30183.6475694662,NA,NA,30016.41188
"25",2013-11-27 03:22:00,37591.6284086532,37076.5628894064,34525.1753056989,36524.2630723173,37160.1645043362,NA,NA,38185.90923
"26",2013-12-07 21:43:00,41809.009829751,41814.3949253683,42375.0620723077,41655.3354369123,41279.5262535421,NA,NA,43279.8708
"27",2013-12-24 20:17:00,41143.4996256706,40634.3562762606,41931.4367801539,42776.9074165643,41203.3471448723,NA,NA,43216.21022
"28",2013-12-02 05:32:00,51010.5801820879,50215.5495531037,45978.4086752542,49654.2291647626,49786.3786888152,NA,NA,51597.5798
"29",2013-12-04 18:18:00,14452.2739908924,14622.9143116458,15766.1580656596,15580.1802747588,13505.3284765207,NA,NA,14705.2891
"30",2013-12-24 06:36:00,35805.5042867428,35516.076538548,38651.8925395385,35987.7942655803,35251.6607584374,NA,NA,33597.54921
"31",2013-12-13 15:15:00,24157.1756914402,23166.3806368362,26795.1632359822,26147.216459544,23219.366526879,NA,NA,22386.54268
"32",2013-12-07 23:39:00,43013.771281971,44071.6280437946,47021.255075625,45543.761866892,42993.1785374408,NA,NA,42375.70762
"33",2013-12-17 14:53:00,37515.4540769426,37944.713031286,34318.0957247525,39304.8452178733,36832.3322948972,NA,NA,38450.17229
"34",2013-12-11 23:46:00,22548.4041806483,22640.4732948836,22023.4455274,23135.629503354,24072.3724188105,NA,NA,22394.11264
"35",2013-12-01 11:36:00,45294.3179887484,45652.6959432783,46309.483035614,43629.3491003246,45162.0748565987,NA,NA,46511.22297
"36",2013-12-03 00:03:00,19687.5537579721,19020.0343745742,17970.1565047143,19326.6037119883,20184.0007380232,NA,NA,20037.06446
"37",2013-12-09 18:00:00,37946.349442805,38339.7913124646,34926.7212138889,36438.375154638,38033.4636287292,NA,NA,39162.85382
"38",2013-12-01 17:32:00,15275.5810456976,15688.4182141833,15492.2532128205,13716.8920477753,15395.376025271,NA,NA,14586.17379
"39",2013-12-01 18:45:00,16934.1903727055,17129.4631429312,17129.0922180247,14133.395620506,16538.9152470444,NA,NA,17451.63992
"40",2013-12-21 01:23:00,41120.7841473358,42362.5647761548,41201.9736531111,42952.3311480667,39552.819658544,NA,NA,43394.7153
"41",2013-11-24 18:06:00,35150.7918727735,36355.2246084558,35684.7033055435,36515.786987904,35663.8115073137,NA,NA,36302.16297
"42",2013-11-25 07:19:00,40549.1648088774,40597.9642072205,41580.1893403636,41271.6946100617,39764.4780601825,NA,NA,42251.75701
"43",2013-12-27 12:45:00,33603.7881353462,33107.7230325886,31682.4640776087,33603.3770126893,33612.0842356688,NA,NA,33660.59751
"44",2013-11-24 18:44:00,26404.5564005267,26799.4815126548,26046.0802492045,27490.2346354784,26607.8588805011,NA,NA,26250.60028
"45",2013-12-11 00:13:00,23680.8068409145,22444.8560182116,19107.0044345902,21933.1410369383,23713.7480529367,NA,NA,21271.69271
"46",2013-12-10 22:15:00,14968.1766624314,14870.4462086692,13197.0857520238,14293.1729178199,13187.4275471684,NA,NA,17390.11038
