time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,11110.30774,49175.53594,16543.93226,19226.58628,11006.34257,NA,NA,14829.91967
2013/11/24 13:08,30170.00086,27581.45429,28734.82995,31569.36013,29256.73275,NA,NA,26984.15622
2013/12/16 16:59,15288.23446,16503.83191,19993.37018,18923.96157,16674.18988,NA,NA,13672.62172
2013/12/8 13:00,23600.41055,26390.26076,14504.21567,16941.28413,29717.97849,NA,NA,25167.6864
2013/12/20 13:26,28625.13542,24882.06423,27210.14217,27396.07793,40318.53606,NA,NA,27141.64196
2013/12/24 04:27,45027.03626,44382.36813,43585.26799,44052.23289,42250.00602,NA,NA,48047.31337
2013/12/16 20:16,20530.67265,20318.39127,24791.94123,24995.55783,17178.54886,NA,NA,21136.8387
2013/12/16 11:18,41158.03488,41947.51538,35727.64001,39573.33132,40797.81199,NA,NA,44276.65595
2013/11/26 18:45,44534.20496,46313.46544,42781.16734,43498.62483,39238.31079,NA,NA,47682.1347
2013/11/24 21:51,27716.43694,27071.95518,24584.35883,27584.53485,25707.32296,NA,NA,24236.54245
2013/12/4 06:30,22437.24906,22783.48047,16452.52119,24939.47669,17637.25904,NA,NA,18334.40558
2013/12/26 11:20,9708.057071,12287.92656,14104.66603,15054.16539,7973.331795,NA,NA,10103.60701
2013/12/11 12:43,40591.72973,42642.52216,46682.46878,43728.21503,30042.38676,NA,NA,45961.56936
2013/12/14 19:38,21601.20958,21046.24224,24038.46472,17477.28263,24758.75244,NA,NA,17147.10717
2013/12/28 13:04,42639.9099,43527.76588,35667.48416,40418.09937,39978.91855,NA,NA,43869.03213
2013/11/24 09:38,44349.87273,45080.7476,44104.12231,41969.06478,50749.00449,NA,NA,47991.4185
2013/12/9 19:17,32131.40162,30655.5626,31057.91274,34369.80706,29913.50922,NA,NA,28507.69021
2013/12/28 00:24,14309.291,16326.26866,15857.1664,16498.0376,17737.48302,NA,NA,12371.29439
2013/12/20 09:32,30225.29927,25827.83757,24146.30406,27845.32933,25985.85656,NA,NA,30501.28605
2013/11/26 00:17,23911.19898,37653.89058,22519.52412,21943.99269,26932.10267,NA,NA,29705.3417
2013/12/22 07:39,21327.15747,30068.02011,27670.95136,29056.20337,18122.92403,NA,NA,20774.00403
2013/12/7 06:49,22138.64858,13317.53489,26416.79412,25650.99316,22741.94379,NA,NA,28591.8603
2013/12/21 06:02,35604.00805,50052.40366,37168.76655,35593.63507,46521.20049,NA,NA,42655.43617
2013/12/17 12:19,30643.53294,27508.32632,36078.48233,35061.98064,29258.55728,NA,NA,29790.04665
2013/11/27 03:22,37890.89833,38523.49758,37399.21572,37110.92577,35875.57091,NA,NA,39654.6372
2013/12/7 21:43,43347.7844,44948.14363,40854.81775,42195.34451,46164.67944,NA,NA,48046.17553
2013/12/24 20:17,39307.28552,41624.68865,42465.28524,41634.51781,38855.57404,NA,NA,46072.06987
2013/12/2 05:32,46818.85315,52919.07925,31103.75109,37112.44247,51998.59936,NA,NA,51601.7851
2013/12/4 18:18,13626.61131,15864.16228,14840.33654,18477.51505,12773.00341,NA,NA,14723.08711
