time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,14737.31925,11077.82906,13600.31641,16826.10516,13008.40061,NA,NA,14809.34047
2013/11/24 13:08,29724.92822,29291.58937,33488.85674,28945.2202,30178.31845,NA,NA,27959.37127
2013/12/16 16:59,15027.79156,15275.76446,18415.8093,14738.47727,13046.18376,NA,NA,14626.56211
2013/12/8 13:00,19681.05278,21246.84813,18115.1368,17503.50564,21792.87518,NA,NA,21641.54376
2013/12/20 13:26,27371.6854,27379.96983,23788.89297,26931.25118,27641.70629,NA,NA,27295.80388
2013/12/24 04:27,42504.96788,46726.6557,45937.74866,41706.48972,44982.44027,NA,NA,45756.21883
2013/12/16 20:16,21632.0994,21734.89167,22280.59593,21045.74982,20258.81687,NA,NA,21537.30445
2013/12/16 11:18,42547.17895,42951.49884,41007.69743,43032.83312,42947.82,NA,NA,43389.34042
2013/11/26 18:45,46554.17069,48394.34984,47264.78542,47470.85468,45248.22516,NA,NA,47676.33112
2013/11/24 21:51,28749.9299,26650.42604,27891.27524,28856.41374,28028.27318,NA,NA,25673.6871
2013/12/4 06:30,20328.40975,20649.6735,20399.72015,19375.99284,19978.52983,NA,NA,20498.85654
2013/12/26 11:20,13533.22275,12434.23782,13700.99949,15023.17567,12032.77805,NA,NA,10941.20258
2013/12/11 12:43,45543.05218,47420.85004,47096.83605,46199.78006,47918.11417,NA,NA,45932.00622
2013/12/14 19:38,21870.24191,22658.51607,24908.65295,23012.39112,23982.3737,NA,NA,22553.9647
2013/12/28 13:04,43916.73229,46465.6166,47116.3487,44112.53842,44921.9798,NA,NA,43261.98023
2013/11/24 09:38,47203.50423,47503.78158,45450.52952,47220.69441,48169.50489,NA,NA,47972.85044
2013/12/9 19:17,32597.67147,30968.96441,31414.67646,33724.079,31933.10681,NA,NA,30604.5114
2013/12/28 00:24,13842.42275,13961.7128,14126.63377,14613.40886,13877.5658,NA,NA,13979.30839
2013/12/20 09:32,30718.24708,34044.20286,27787.16019,29055.86186,33410.43416,NA,NA,28273.47331
2013/11/26 00:17,20869.67463,22324.40707,19219.68565,19674.97878,19834.19237,NA,NA,22736.21484
2013/12/22 07:39,26034.09843,23002.48161,29951.08417,29322.03391,25547.56523,NA,NA,23904.71921
2013/12/7 06:49,26059.29032,26748.11109,25850.24882,23881.98903,28580.64183,NA,NA,25679.12918
2013/12/21 06:02,35734.69173,36547.54737,35295.52061,35497.999,35125.07022,NA,NA,37714.08608
2013/12/17 12:19,29902.41045,29518.18235,33588.23737,33730.3356,27151.5318,NA,NA,30016.41188
2013/11/27 03:22,37175.18156,37853.37284,38281.22793,37453.88286,36361.44955,NA,NA,38185.90923
2013/12/7 21:43,41570.64566,43016.87638,42175.2138,41878.61648,41564.14554,NA,NA,43279.8708
2013/12/24 20:17,41346.15361,40982.72065,41987.76694,41764.95737,41029.55478,NA,NA,43216.21022
2013/12/2 05:32,47731.18122,49553.15994,37016.69323,43784.1296,49458.52657,NA,NA,51597.5798
2013/12/4 18:18,15413.57851,15536.17881,13760.16903,14575.18794,15070.76544,NA,NA,14705.2891
