,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,15096.11484,14807.36637,16287.04602,17288.67144,12005.64429,NA,NA,14784.04578
2,2013/11/24 13:08,29766.8801,29857.49757,20348.5783,27441.07443,29404.14614,NA,NA,29723.33157
3,2013/12/16 16:59,15400.73716,15007.53928,13916.82857,14002.41438,13160.26079,NA,NA,14933.66739
4,2013/12/8 13:00,18938.35142,18950.33888,13971.02004,15087.16078,17577.46869,NA,NA,18903.90111
5,2013/12/20 13:26,26999.97857,26947.96322,19892.90324,25890.7705,29298.33863,NA,NA,27021.78135
6,2013/12/24 4:27,42704.16714,43774.76772,44924.16491,42979.69227,38096.96179,NA,NA,43553.21334
7,2013/12/16 20:16,21978.0143,21804.10441,22045.04348,20794.42382,21657.64444,NA,NA,21690.55014
8,2013/12/16 11:18,42557.38082,43104.77372,48144.38535,45362.94726,41538.55958,NA,NA,42989.86647
9,2013/11/26 18:45,46750.82585,47250.85675,42600.17702,43771.88166,47166.68407,NA,NA,47213.17337
10,2013/11/24 21:51,28910.37299,28699.36101,27895.8831,28557.27006,28297.85218,NA,NA,28737.36312
11,2013/12/4 6:30,19994.3762,19755.28825,16907.51309,18670.88041,21377.76246,NA,NA,19898.1793
12,2013/12/26 11:20,15047.9949,14253.64208,21471.61902,17039.02605,17078.1352,NA,NA,14218.71244
13,2013/12/11 12:43,45616.66366,45998.48539,44249.08521,45404.42,45812.77417,NA,NA,45777.21191
14,2013/12/14 19:38,21351.90956,21259.73032,24372.47434,21716.03396,20197.40806,NA,NA,21261.6795
15,2013/12/28 13:04,43623.19869,43946.95838,43811.07899,44333.73364,43070.54447,NA,NA,44047.85412
16,2013/11/24 9:38,47418.21829,47850.74049,43005.58026,45314.10363,46918.002,NA,NA,47913.9258
17,2013/12/9 19:17,33678.88856,33330.93773,34575.40057,35548.57426,34402.95803,NA,NA,33290.01409
18,2013/12/28 0:24,14318.85415,14301.70173,13827.54879,14376.49992,14603.44662,NA,NA,13945.25805
