,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,11816.52601,12470.80274,14899.95617,17120.97656,6409.313699,NA,NA,14829.91967
2,2013/11/24 13:08,29975.25877,31592.46621,26010.042,29820.32891,29541.22883,NA,NA,26984.15622
3,2013/12/16 16:59,18367.87697,19465.50011,19456.30266,18932.35721,20498.10257,NA,NA,13672.62172
4,2013/12/8 13:00,21137.85653,22136.66938,18652.68999,19088.88087,20157.76246,NA,NA,25167.6864
5,2013/12/20 13:26,32506.89337,31962.32755,27427.15362,24748.18441,14464.27736,NA,NA,27141.64196
6,2013/12/24 4:27,45622.8767,43830.02657,44290.64204,43083.86794,45773.49173,NA,NA,48047.31337
7,2013/12/16 20:16,20283.58591,21039.56242,23643.91067,22218.68992,18566.4351,NA,NA,21136.8387
8,2013/12/16 11:18,41883.67927,41148.29927,38202.6307,41515.90081,42249.30869,NA,NA,44276.65595
9,2013/11/26 18:45,45640.07319,45095.13751,45478.11668,46385.26973,43553.06828,NA,NA,47682.1347
10,2013/11/24 21:51,29272.83505,27659.4389,33293.44854,31601.87891,25109.57004,NA,NA,24236.54245
11,2013/12/4 6:30,21024.84183,21049.65624,20330.41249,22165.23122,17236.67318,NA,NA,18334.40558
12,2013/12/26 11:20,10904.12024,12613.96253,14232.62587,15166.41117,17425.78079,NA,NA,10103.60701
13,2013/12/11 12:43,41224.73644,45152.96229,36105.06917,37994.04783,42965.14145,NA,NA,45961.56936
14,2013/12/14 19:38,22484.74706,22925.98808,24875.12064,23643.72321,20952.48827,NA,NA,17147.10717
15,2013/12/28 13:04,41644.62809,42347.47156,42431.18112,42514.13618,40388.73397,NA,NA,43869.03213
16,2013/11/24 9:38,47093.75653,46019.36513,42860.19023,46018.48723,47919.82375,NA,NA,47991.4185
17,2013/12/9 19:17,31867.35601,34836.29133,32308.61294,31956.79391,34104.3126,NA,NA,28507.69021
18,2013/12/28 0:24,15087.05393,14686.90896,15259.38086,16376.30386,24599.088,NA,NA,12371.29439
19,2013/12/20 9:32,32636.89098,29518.44662,34976.51605,30125.23725,19501.14468,NA,NA,30501.28605
20,2013/11/26 0:17,23652.6989,24064.7384,30756.70737,23219.23806,32829.85643,NA,NA,29705.3417
21,2013/12/22 7:39,21008.23709,21030.77668,25184.86025,25097.80414,21261.80994,NA,NA,20774.00403
22,2013/12/7 6:49,26790.6219,27129.90325,24960.60271,26646.94518,24885.75595,NA,NA,28591.8603
23,2013/12/21 6:02,36625.60639,38233.22512,36324.95227,37692.93345,36073.0608,NA,NA,42655.43617
24,2013/12/17 12:19,29782.12357,29824.08508,36838.59277,31473.28649,32748.42602,NA,NA,29790.04665
25,2013/11/27 3:22,37685.7629,35674.49594,38560.57719,39431.14923,40401.74935,NA,NA,39654.6372
26,2013/12/7 21:43,42531.53482,39715.25032,40499.02321,40783.22778,40962.9528,NA,NA,48046.17553
27,2013/12/24 20:17,41224.50557,42459.0797,38189.23287,40645.96308,37763.08561,NA,NA,46072.06987
28,2013/12/2 5:32,49023.35302,47846.97758,46256.69786,44424.58201,49651.40904,NA,NA,51601.7851
29,2013/12/4 18:18,15826.87838,20975.97716,16497.83758,18145.67077,27400.88649,NA,NA,14723.08711
30,2013/12/24 6:36,35417.35692,35373.64349,30339.09095,33787.46781,38626.35572,NA,NA,31358.5956
31,2013/12/13 15:15,22573.13055,22160.91651,21976.80204,22726.17932,20688.82775,NA,NA,21051.76874
32,2013/12/7 23:39,39642.77233,42159.36233,40875.14614,42271.84219,41376.18493,NA,NA,38189.55975
33,2013/12/17 14:53,33776.80135,33453.08979,37795.6857,39168.97323,34788.32618,NA,NA,37516.15137
34,2013/12/11 23:46,24362.84803,24164.24023,23003.13493,24201.10663,27048.40892,NA,NA,21336.54103
35,2013/12/1 11:36,43940.4704,43954.0329,44300.126,44231.1179,50476.3876,NA,NA,46183.03075
36,2013/12/3 0:03,21976.54955,22682.70157,21851.51826,23160.21033,20015.62656,NA,NA,22231.57791
37,2013/12/9 18:00,37157.88954,39489.60493,35190.22343,38169.33885,31903.31592,NA,NA,39652.4579
38,2013/12/1 17:32,16372.09034,16384.88262,15417.81386,13830.15987,16071.40132,NA,NA,15490.36766
39,2013/12/1 18:45,16330.29981,21131.65029,16846.97497,16219.69615,24589.08175,NA,NA,21804.76101
40,2013/12/21 1:23,38278.69457,36863.1037,44238.12425,37708.14339,41301.58289,NA,NA,45043.11621
41,2013/11/24 18:06,32999.34578,36227.43736,27080.55323,34769.32169,35931.23339,NA,NA,28281.27425
42,2013/11/25 7:19,39553.1159,39445.68617,38244.28353,39079.42915,35460.04112,NA,NA,42404.06441
43,2013/12/27 12:45,33376.8853,33439.47057,36458.41743,33360.73086,37507.61114,NA,NA,30039.88548
44,2013/11/24 18:44,26861.09213,27288.22641,24186.45302,23624.33307,23408.50085,NA,NA,22513.30063
45,2013/12/11 0:13,25403.7881,23682.86303,28378.61946,25738.035,27034.9525,NA,NA,21207.392
46,2013/12/10 22:15,19581.57213,15947.00916,17105.11191,16351.07141,22585.37976,NA,NA,20586.97092
47,2013/12/25 0:40,18948.21436,13580.70829,14694.46691,18427.43516,21249.26224,NA,NA,14231.19733
48,2013/12/2 6:06,48313.82312,45747.58977,47455.35404,48427.18414,52744.22644,NA,NA,52037.70819
49,2013/12/27 9:21,13620.1223,12692.83969,16794.02005,16052.68462,16255.21118,NA,NA,14806.66634
50,2013/12/4 9:35,18137.94841,18134.73305,14368.80373,15255.10933,19764.28979,NA,NA,18867.8422
51,2013/12/15 12:24,23575.90578,22806.05303,26831.32349,27816.54293,16567.23877,NA,NA,21227.96099
52,2013/12/9 18:32,35396.1076,34586.18873,31149.31864,36238.32095,34626.25194,NA,NA,35968.3314
53,2013/12/8 2:29,33702.34928,30251.15999,35919.14123,37849.5317,31599.3472,NA,NA,36572.46585
54,2013/11/27 16:49,14988.50442,15319.37775,15192.00466,13712.987,18577.26212,NA,NA,13249.34926
55,2013/12/5 17:45,16529.28584,15036.37409,15451.64054,17274.07745,16313.87675,NA,NA,12575.2507
56,2013/12/23 23:47,16512.6432,17605.89484,13588.11007,14998.40676,18858.19819,NA,NA,13676.60358
57,2013/12/6 11:46,32758.2263,32753.00602,34963.33546,35092.36875,31427.31355,NA,NA,30772.12152
58,2013/12/23 18:41,33932.52589,31787.89688,34149.63069,36049.44899,27611.2574,NA,NA,42784.41624
59,2013/12/14 12:04,49718.25898,47349.3011,46381.10138,44067.84719,45724.05232,NA,NA,48393.28132
60,2013/12/24 3:50,36405.17161,40056.21473,34568.84968,33310.7135,41726.5715,NA,NA,41681.39872
61,2013/12/9 19:35,28026.10848,30388.49199,25805.37712,25989.17286,26543.37626,NA,NA,25076.88495
62,2013/11/30 6:08,41083.36689,40846.52751,34433.61382,38234.44712,38155.8761,NA,NA,43577.67981
63,2013/12/23 11:03,37127.91241,40343.32299,40928.41246,37231.77199,40550.24012,NA,NA,35398.4967
64,2013/12/25 5:56,49101.32313,50172.96044,43109.36847,43424.87637,46707.11215,NA,NA,48963.54557
65,2013/11/28 3:09,14681.03808,14373.75183,15981.91779,16731.39973,20271.18705,NA,NA,14535.97851
66,2013/12/27 20:06,23605.74028,21611.12494,20752.63783,24530.57282,13498.97146,NA,NA,22894.29264
67,2013/12/12 9:46,29703.95201,28132.73412,28593.13035,29272.35873,26307.71536,NA,NA,29487.20898
68,2013/12/12 6:32,33136.13911,32554.22194,25013.42262,29291.70842,35155.9928,NA,NA,30001.15503
69,2013/12/3 2:17,26722.05016,24133.58809,29146.93495,26047.94459,24148.28925,NA,NA,19249.52928
70,2013/11/26 5:33,40197.83028,39594.99214,38748.68916,38559.81377,40671.1128,NA,NA,39227.97712
71,2013/12/24 23:23,7545.168005,3300.915275,11182.70245,14799.24392,11299.03349,NA,NA,12403.91728
72,2013/12/18 23:04,20774.51353,17395.69132,16320.2284,20167.04104,17616.29044,NA,NA,16618.27544
73,2013/12/25 23:53,10814.36015,13229.1033,14186.94076,14306.89584,8756.321553,NA,NA,16024.09284
74,2013/12/3 16:39,24322.74073,24968.7999,28744.16461,23716.98062,22544.87413,NA,NA,24238.83059
75,2013/12/26 17:22,44728.57502,43266.11453,44381.18503,45000.68318,45060.69276,NA,NA,38993.59227
76,2013/12/13 6:31,18037.69888,19962.31457,13907.92515,15657.2991,18766.60464,NA,NA,13721.84588
77,2013/12/27 14:50,18550.30331,13781.21338,21336.08775,21088.24824,15789.20675,NA,NA,17924.02382
78,2013/12/23 0:16,43698.55811,40452.61246,45794.86914,44302.6639,45204.86112,NA,NA,39139.67659
79,2013/12/28 12:52,40735.15296,40497.38285,45411.72436,44829.47465,40914.72794,NA,NA,43219.54004
80,2013/12/12 1:34,23282.19976,22288.62333,26389.12342,25952.9458,21468.97542,NA,NA,19911.09734
81,2013/12/2 13:36,24179.87785,22310.07293,29831.64194,28003.57957,22765.16761,NA,NA,21274.93654
82,2013/12/24 18:55,31393.06717,32577.72045,32911.83188,30665.44425,36250.76682,NA,NA,31091.67903
83,2013/12/1 18:28,17515.62254,18870.79,14976.18852,16911.55846,21318.50856,NA,NA,18066.40904
84,2013/12/4 9:36,19324.43276,18724.38449,14314.44385,16525.82364,22244.44319,NA,NA,19020.23086
85,2013/12/20 14:29,29448.27761,28887.14382,24890.01277,27592.79576,24876.82048,NA,NA,29716.25868
86,2013/12/10 11:07,20585.04317,20177.24708,21920.12801,20408.39849,19503.23553,NA,NA,20715.82814
87,2013/12/22 5:01,35612.75258,37555.30117,29458.30559,33328.77677,33821.82732,NA,NA,40717.22552
88,2013/11/27 16:31,15727.614,14827.8586,14854.61163,13896.29822,19632.51367,NA,NA,13287.42789
89,2013/12/8 5:27,34221.25335,32239.21312,34083.67882,33135.97707,32297.0985,NA,NA,30167.99253
90,2013/12/2 20:20,43464.21482,47022.16807,39824.89102,44469.81345,47180.37769,NA,NA,38142.04136
