time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,21135.54404,19340.6897,23912.48016,23508.27567,NA,NA,NA,34036.08662
2013/11/24 13:08,28764.3919,30445.61226,27562.02113,31349.92816,NA,NA,NA,49836.51297
2013/12/16 16:59,24595.69039,24522.38012,23560.78678,22119.09396,NA,NA,NA,22977.58184
2013/12/8 13:00,23274.40272,22787.83338,23136.67714,22494.63153,NA,NA,NA,9117.164838
2013/12/20 13:26,24290.50381,19388.25051,28604.56934,28418.78327,NA,NA,NA,40110.30295
2013/12/24 04:27,41292.16925,47736.1144,34718.44496,39847.05394,NA,NA,NA,27377.348
2013/12/16 20:16,34185.57401,37537.97806,29312.60158,31959.54613,NA,NA,NA,22225.75822
2013/12/16 11:18,33598.57563,33415.20789,26088.60396,30960.82205,NA,NA,NA,50123.80622
2013/11/26 18:45,32617.14812,35605.6841,32200.70707,42135.72096,NA,NA,NA,39973.28624
2013/11/24 21:51,31206.31525,30050.96659,29743.89618,29555.70899,NA,NA,NA,47829.56319
2013/12/4 06:30,28804.3736,29771.12987,28103.07518,29966.32529,NA,NA,NA,13808.98973
2013/12/26 11:20,26580.51902,28786.9742,31858.82871,28589.27643,NA,NA,NA,30863.20207
2013/12/11 12:43,27342.17905,23612.15499,28323.61577,29899.35195,NA,NA,NA,17420.02674
2013/12/14 19:38,30740.95813,30491.54424,35812.05907,30096.97533,NA,NA,NA,15937.2928
2013/12/28 13:04,28370.92875,27191.74565,36943.9968,33532.38055,NA,NA,NA,38637.52504
2013/11/24 09:38,30659.5634,30631.47216,25651.73925,30426.95818,NA,NA,NA,30257.26539
2013/12/9 19:17,35203.1667,34769.41416,33066.51677,32266.70768,NA,NA,NA,13563.4543
2013/12/28 00:24,19561.11844,21165.48796,21348.10304,23330.90042,NA,NA,NA,16231.1461
2013/12/20 09:32,34736.54786,34105.07577,35003.3536,35031.95219,NA,NA,NA,26171.74279
2013/11/26 00:17,33781.39034,36160.23467,32329.80011,32313.19009,NA,NA,NA,46624.71836
2013/12/22 07:39,37746.01307,36159.10666,35250.96625,34003.77285,NA,NA,NA,23059.37458
2013/12/7 06:49,20991.35388,17860.30377,33336.22817,27708.32789,NA,NA,NA,27802.78456
2013/12/21 06:02,31053.77768,31402.62312,28822.7957,30735.12141,NA,NA,NA,27284.25666
2013/12/17 12:19,36472.19915,35341.0941,37276.02293,34084.90399,NA,NA,NA,37445.94808
2013/11/27 03:22,36748.54324,36215.08039,39119.98221,34038.46864,NA,NA,NA,49767.66818
2013/12/7 21:43,32376.62765,33178.32229,34316.31811,32900.82896,NA,NA,NA,28358.72864
2013/12/24 20:17,34163.90266,33367.31954,31485.74213,34738.55146,NA,NA,NA,14895.73805
2013/12/2 05:32,41198.94869,41937.04489,37825.69154,34711.98719,NA,NA,NA,33013.0447
2013/12/4 18:18,31558.05195,28778.28349,24529.89524,35279.64258,NA,NA,NA,21899.23954
2013/12/24 06:36,35850.8619,34796.12739,34529.3573,35314.0269,NA,NA,NA,34895.11722
2013/12/13 15:15,26251.05047,26644.09405,23679.72784,29171.73153,NA,NA,NA,16180.19488
2013/12/7 23:39,35221.52133,36233.89655,32108.20864,34611.88707,NA,NA,NA,34469.41632
2013/12/17 14:53,34986.83402,36499.82358,34487.62332,32264.07144,NA,NA,NA,37416.07281
2013/12/11 23:46,23780.26467,23887.99305,25708.24535,22478.93556,NA,NA,NA,22765.74779
2013/12/1 11:36,37763.76708,42734.37203,33833.39645,37800.10501,NA,NA,NA,45108.72376
2013/12/3 00:03,31012.15542,31679.49238,24428.08734,29401.68996,NA,NA,NA,13815.32063
2013/12/9 18:00,32878.87532,32768.44934,32421.95357,34355.94653,NA,NA,NA,13605.79323
2013/12/1 17:32,32833.49753,34456.93554,21151.39409,27252.20393,NA,NA,NA,19780.94188
2013/12/1 18:45,24757.4663,27442.82203,27948.44531,27227.83786,NA,NA,NA,16319.01195
2013/12/21 01:23,31431.13455,28565.68497,30173.80945,31653.55243,NA,NA,NA,24698.39758
2013/11/24 18:06,32297.83594,28666.85965,38844.94813,36494.7778,NA,NA,NA,32027.42446
2013/11/25 07:19,36210.00034,33318.84203,40813.84963,42185.80194,NA,NA,NA,40529.54993
2013/12/27 12:45,24534.69444,22963.78726,34241.56769,26741.73829,NA,NA,NA,14661.97494
2013/11/24 18:44,31620.09262,31510.75672,33714.49893,39012.17364,NA,NA,NA,28472.59331
2013/12/11 00:13,26511.2176,25401.34638,27826.07907,26433.53836,NA,NA,NA,29842.85511
2013/12/10 22:15,25955.34024,29047.34987,21452.26127,25274.49186,NA,NA,NA,29450.2186
2013/12/25 00:40,24516.45559,21997.6156,26507.56456,21453.74547,NA,NA,NA,18343.12321
2013/12/2 06:06,37618.48011,39083.13671,30030.88665,30422.67739,NA,NA,NA,38597.04328
2013/12/27 09:21,22330.19576,24254.93055,23914.11706,22617.92268,NA,NA,NA,34601.43335
2013/12/4 09:35,25965.18654,29032.62255,26976.6369,31328.98952,NA,NA,NA,26372.85155
2013/12/15 12:24,25498.27727,23982.63896,25280.61671,27655.97474,NA,NA,NA,34773.58844
2013/12/9 18:32,34616.63851,34710.46512,33686.66068,35717.31413,NA,NA,NA,13206.08673
2013/12/8 02:29,32896.48614,31421.38742,37710.27611,35691.67716,NA,NA,NA,32040.1972
2013/11/27 16:49,17732.22185,15738.85215,20107.54999,21239.24117,NA,NA,NA,30341.70722
2013/12/5 17:45,24026.23322,23766.72918,26834.55405,22226.82335,NA,NA,NA,27543.23638
2013/12/23 23:47,35400.38152,37517.52222,25626.15951,29046.9521,NA,NA,NA,23515.5231
2013/12/6 11:46,31920.41038,31291.65942,36519.40846,36852.99899,NA,NA,NA,44962.24775
2013/12/23 18:41,34757.29619,35633.48533,36600.917,31314.66294,NA,NA,NA,29477.14444
2013/12/14 12:04,37613.05652,39006.47218,34482.52494,38962.66795,NA,NA,NA,47938.07797
2013/12/24 03:50,36006.22575,35937.16644,35783.25515,35082.83838,NA,NA,NA,33091.14467
2013/12/9 19:35,34739.24972,36222.70713,30887.62092,34169.07714,NA,NA,NA,17003.80975
2013/11/30 06:08,30379.27548,28572.91667,30949.95524,33470.46274,NA,NA,NA,27720.37575
2013/12/23 11:03,36716.30144,41927.69401,35287.61714,34504.67808,NA,NA,NA,41934.73342
2013/12/25 05:56,34372.36122,38277.88309,32792.85132,30072.82425,NA,NA,NA,35089.72702
2013/11/28 03:09,27102.51441,27069.14629,31204.63156,28916.02702,NA,NA,NA,21539.95935
2013/12/27 20:06,28004.97777,26674.69709,25609.48247,28175.48448,NA,NA,NA,13443.61043
2013/12/12 09:46,26490.22796,24388.6164,28765.57149,28096.58674,NA,NA,NA,23655.86356
2013/12/12 06:32,30825.3238,33005.9857,23819.98082,26489.00496,NA,NA,NA,33698.52588
2013/12/3 02:17,35024.3678,36134.37072,33868.11402,33496.86483,NA,NA,NA,28250.38551
2013/11/26 05:33,39563.71105,40124.71087,34569.67082,38488.75826,NA,NA,NA,43952.79225
2013/12/24 23:23,21930.95747,22035.14992,23834.43791,23554.58136,NA,NA,NA,14232.63017
2013/12/18 23:04,26642.75954,25049.29066,24944.2938,26736.15506,NA,NA,NA,44805.15799
2013/12/25 23:53,25488.56873,23835.55347,21661.71619,24916.37294,NA,NA,NA,32154.35923
2013/12/3 16:39,25969.92103,27149.93307,27587.54396,28731.20388,NA,NA,NA,19622.84711
2013/12/26 17:22,33409.74811,36013.109,30522.615,33595.96717,NA,NA,NA,31577.42599
2013/12/13 06:31,26566.26841,25602.37339,19508.03313,23502.34403,NA,NA,NA,24403.71672
2013/12/27 14:50,20753.84254,18417.7083,23176.94687,19636.06355,NA,NA,NA,14526.08336
2013/12/23 00:16,40064.77318,40535.08173,28859.72769,28300.43189,NA,NA,NA,22803.87033
2013/12/28 12:52,28947.11757,27874.25714,32426.15831,35972.7519,NA,NA,NA,37079.07527
2013/12/12 01:34,27337.13558,26334.85295,32327.07396,30408.76415,NA,NA,NA,16238.60723
2013/12/2 13:36,27964.56477,27467.28184,32406.02961,28384.31695,NA,NA,NA,36846.10001
2013/12/24 18:55,30353.87899,31042.81592,27764.0847,25550.44259,NA,NA,NA,39908.19012
2013/12/1 18:28,30864.45602,30650.02092,27459.40053,24971.81566,NA,NA,NA,19756.33637
2013/12/4 09:36,20735.29626,23884.59951,23799.30917,27040.14958,NA,NA,NA,26553.31749
