time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,12741.1284,15275.80472,20557.11308,18853.79015,10093.73063,NA,NA,14809.34047
2013/11/24 13:08,30189.95815,29385.65756,27344.79938,28795.87243,30850.34585,NA,NA,27959.37127
2013/12/16 16:59,15457.57301,19375.09198,15084.47326,15859.95568,17462.47995,NA,NA,14626.56211
2013/12/8 13:00,18459.21512,21531.16759,17271.78919,16600.59736,18075.88329,NA,NA,21641.54376
2013/12/20 13:26,28263.02272,26066.40487,20978.16876,25922.22756,30021.48483,NA,NA,27295.80388
2013/12/24 04:27,42629.10381,48035.87179,41951.05964,40697.63582,41437.40771,NA,NA,45756.21883
2013/12/16 20:16,21966.39197,19568.38507,26587.41862,22870.81893,20935.84026,NA,NA,21537.30445
2013/12/16 11:18,42097.18959,43969.85579,46364.44745,39446.05366,42307.64359,NA,NA,43389.34042
2013/11/26 18:45,48313.18262,48690.85898,45576.12973,47354.76117,47314.79234,NA,NA,47676.33112
2013/11/24 21:51,28949.30382,29641.09261,20679.43382,25742.96204,28465.02921,NA,NA,25673.6871
2013/12/4 06:30,20783.26158,17117.73512,18305.48044,20018.94385,20236.25021,NA,NA,20498.85654
2013/12/26 11:20,13625.08885,11507.69542,22213.96246,21768.88422,5314.248412,NA,NA,10941.20258
2013/12/11 12:43,47054.10363,51110.94904,41158.53723,41936.50684,50278.78173,NA,NA,45932.00622
2013/12/14 19:38,22393.86299,23527.60518,23257.19859,22956.12069,23331.99065,NA,NA,22553.9647
2013/12/28 13:04,44151.25587,41714.50433,42551.13906,44347.12799,43930.44439,NA,NA,43261.98023
2013/11/24 09:38,48017.09623,48626.09492,46585.06584,45076.9261,48612.42164,NA,NA,47972.85044
2013/12/9 19:17,33337.89342,30350.42989,39380.47889,36556.3045,32151.92781,NA,NA,30604.5114
2013/12/28 00:24,13342.05058,13524.97573,15472.95817,14801.09552,13908.63657,NA,NA,13979.30839
2013/12/20 09:32,31291.49867,32169.07746,38279.57238,30598.77328,32371.26912,NA,NA,28273.47331
2013/11/26 00:17,20557.10208,21294.57696,19213.38463,18805.06285,22372.53145,NA,NA,22736.21484
2013/12/22 07:39,26685.71167,24693.68611,32131.51249,30649.21728,27257.29681,NA,NA,23904.71921
2013/12/7 06:49,26873.9067,33684.75321,22712.3763,22205.25021,27817.96697,NA,NA,25679.12918
2013/12/21 06:02,34565.66933,38253.81962,43037.26514,37018.60755,30655.16331,NA,NA,37714.08608
2013/12/17 12:19,31083.5166,31726.46891,25329.76858,34402.9617,31270.93707,NA,NA,30016.41188
2013/11/27 03:22,36818.25194,38554.20558,35026.43321,37016.0107,38848.38485,NA,NA,38185.90923
2013/12/7 21:43,41294.68145,41168.10204,43554.79568,42036.85832,40915.71916,NA,NA,43279.8708
2013/12/24 20:17,41327.89098,41301.07283,42586.98014,39408.59932,42044.83734,NA,NA,43216.21022
2013/12/2 05:32,35981.19008,56263.33376,28763.28424,25688.48718,22296.05982,NA,NA,51597.5798
2013/12/4 18:18,15096.64115,17136.20519,22430.63244,17072.75093,15990.16118,NA,NA,14705.2891
2013/12/24 06:36,35553.32765,33072.77462,31049.20746,36942.38875,36093.49364,NA,NA,33597.54921
2013/12/13 15:15,24814.73121,22343.39163,22218.43714,22215.74294,23119.51604,NA,NA,22386.54268
2013/12/7 23:39,42561.94888,42058.22815,42246.38436,40540.70796,40642.59402,NA,NA,42375.70762
2013/12/17 14:53,38894.94576,38874.43615,34006.14194,38993.67914,40403.68448,NA,NA,38450.17229
2013/12/11 23:46,22536.90512,22549.66718,27811.1744,26462.03614,21841.34732,NA,NA,22394.11264
2013/12/1 11:36,44758.46189,45915.26205,43513.74194,43546.71301,44112.4103,NA,NA,46511.22297
2013/12/3 00:03,18381.17359,20881.07444,22504.1105,16475.16058,16917.07316,NA,NA,20037.06446
2013/12/9 18:00,37109.18757,37784.7104,42136.40278,37191.92436,35473.01273,NA,NA,39162.85382
2013/12/1 17:32,14423.40257,15085.38021,18789.62937,16691.63362,14327.02308,NA,NA,14586.17379
2013/12/1 18:45,15474.79265,15730.3855,15770.64031,14559.04036,13203.07866,NA,NA,17451.63992
2013/12/21 01:23,41759.57321,42114.55735,45052.3252,43554.74931,40768.79556,NA,NA,43394.7153
2013/11/24 18:06,36791.52364,35296.34927,41636.27594,36359.42349,37484.79774,NA,NA,36302.16297
2013/11/25 07:19,40517.88634,40321.94079,34791.30018,37009.86469,41434.63665,NA,NA,42251.75701
2013/12/27 12:45,34573.7888,33793.59491,33916.86467,33449.78375,34532.8865,NA,NA,33660.59751
2013/11/24 18:44,28564.79646,26721.12422,22705.69896,27192.48133,27440.67483,NA,NA,26250.60028
2013/12/11 00:13,22630.37671,20689.85768,13965.85577,18033.04061,22667.22427,NA,NA,21271.69271
2013/12/10 22:15,14135.53651,16070.0017,13142.19839,14781.00885,11982.07419,NA,NA,17390.11038
2013/12/25 00:40,17173.83089,15659.63383,23919.69889,16982.93554,16748.85929,NA,NA,16013.73878
2013/12/2 06:06,50232.93839,53435.81692,19853.0882,25355.08473,48127.53747,NA,NA,50291.36442
2013/12/27 09:21,13935.04308,21779.03241,19850.29252,22427.77166,14997.97694,NA,NA,14810.37518
2013/12/4 09:35,14935.29055,16172.78563,15473.57482,15850.2686,16903.91726,NA,NA,15911.39475
2013/12/15 12:24,26645.37148,24080.6441,22638.28248,25366.91684,25337.72975,NA,NA,23286.60332
2013/12/9 18:32,38565.15846,37130.8883,41970.06681,42465.91264,38163.25342,NA,NA,36653.75659
2013/12/8 02:29,36435.68487,34774.1073,42464.59709,39414.71647,36079.43196,NA,NA,34469.41632
2013/11/27 16:49,12287.27677,11177.48062,16602.41561,16481.32916,8674.845051,NA,NA,13286.24807
2013/12/5 17:45,19760.61756,17025.8677,24145.16401,22541.18012,18438.15963,NA,NA,15350.78525
2013/12/23 23:47,15319.00169,16474.76468,14295.77534,14502.31234,8970.190008,NA,NA,14492.10536
2013/12/6 11:46,32731.08629,32626.23029,29136.08435,32379.39351,34240.38603,NA,NA,30454.78905
2013/12/23 18:41,32030.61381,32722.86952,29719.92066,31617.19826,32549.65468,NA,NA,35418.67017
2013/12/14 12:04,48617.66069,47927.55016,42685.28283,45473.06803,49865.52656,NA,NA,48392.30489
2013/12/24 03:50,34006.61982,34930.03061,33470.71627,34393.84045,29490.91589,NA,NA,37470.59553
2013/12/9 19:35,29630.85429,30552.68463,19278.14596,28271.40449,31188.5343,NA,NA,28971.3003
2013/11/30 06:08,37907.1862,39759.15272,37703.42236,41503.35423,39704.98578,NA,NA,39991.38867
2013/12/23 11:03,39384.3771,40224.37783,42319.16852,39480.25144,42422.97325,NA,NA,40101.10244
2013/12/25 05:56,46047.36333,51047.47174,39347.87298,41898.50642,45266.21966,NA,NA,48455.23108
2013/11/28 03:09,15999.48738,14459.54395,17049.28059,17382.71113,16492.4843,NA,NA,14538.36232
2013/12/27 20:06,24817.78819,27692.0241,17951.12073,22609.33941,24645.76271,NA,NA,24561.7962
2013/12/12 09:46,30739.37874,26501.11326,41072.27197,38637.8918,29428.12737,NA,NA,28777.30491
2013/12/12 06:32,27765.88155,31004.54351,35511.49573,20041.24444,27024.17312,NA,NA,31188.89755
2013/12/3 02:17,24720.42176,26931.35776,26228.16937,21752.54763,25504.00228,NA,NA,23543.2028
2013/11/26 05:33,36546.40641,39954.76299,33545.39969,37347.03189,37026.45342,NA,NA,38926.50331
2013/12/24 23:23,12210.2729,8665.552639,17213.07933,16668.75914,11014.22188,NA,NA,11336.60803
2013/12/18 23:04,22368.32557,17975.59149,21729.40408,23205.01294,23252.4306,NA,NA,16060.73436
2013/12/25 23:53,16851.4392,16277.70816,18554.19192,18144.19794,15718.22719,NA,NA,15919.25043
2013/12/3 16:39,25240.08827,23785.77513,17687.59528,20819.7669,25436.81233,NA,NA,22596.43073
2013/12/26 17:22,47748.27179,46704.10696,40851.13188,43724.56052,48738.25258,NA,NA,44233.97174
2013/12/13 06:31,16986.47189,16643.33874,21728.48604,18357.58592,19816.13314,NA,NA,15110.05113
2013/12/27 14:50,19510.69759,18575.6929,15283.8448,18883.9022,19565.88001,NA,NA,20503.37658
2013/12/23 00:16,43812.25251,43101.76451,42024.11399,46177.47209,40419.49453,NA,NA,43362.8651
2013/12/28 12:52,44014.07978,44116.45464,42856.80634,43101.9759,45938.19933,NA,NA,44436.28421
2013/12/12 01:34,24773.21081,25184.03885,18965.57791,25435.54695,24943.88363,NA,NA,22232.54538
2013/12/2 13:36,24793.16219,24915.79033,19333.62399,22282.84752,25001.06949,NA,NA,24029.94074
2013/12/24 18:55,33045.91555,35177.12767,38123.35266,33020.66828,39054.06844,NA,NA,31465.10842
2013/12/1 18:28,17447.70857,14636.84793,22091.17263,19386.52347,17999.04456,NA,NA,14090.27984
2013/12/4 09:36,16032.99657,16047.91972,16348.04167,15892.95737,12723.86916,NA,NA,15908.99622
2013/12/20 14:29,27842.94297,29105.67779,24611.85587,27172.24564,27256.18183,NA,NA,28924.76325
2013/12/10 11:07,21082.81041,19865.58847,22618.92786,24749.1809,20308.10552,NA,NA,20789.73244
2013/12/22 05:01,32098.14899,31415.43309,33136.27443,31579.46897,34936.90523,NA,NA,33797.61506
2013/11/27 16:31,12422.07407,13775.95087,22545.78706,14597.59512,7144.637201,NA,NA,13270.01028
2013/12/8 05:27,30451.63817,32797.1327,23340.80935,26062.11437,31317.40397,NA,NA,32110.09873
