,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,14013.62751,14235.78293,13000.29272,14543.25477,13986.48582,NA,NA,14866.2884
2,2013/11/24 13:08,29791.08169,29897.78152,29022.43688,29984.50764,29850.11938,NA,NA,29529.7667
3,2013/12/16 16:59,14855.72364,14717.74277,12888.13001,15641.75442,13940.47652,NA,NA,14704.18848
4,2013/12/8 13:00,19760.40298,19712.58913,14732.79134,18948.26165,19435.87026,NA,NA,20435.66911
5,2013/12/20 13:26,28041.85336,27127.32211,29552.90114,26722.34705,28997.67256,NA,NA,26736.80285
6,2013/12/24 4:27,43543.33737,44277.01473,42875.43594,43451.54398,42955.72296,NA,NA,44175.67224
7,2013/12/16 20:16,20962.92716,21479.61599,18313.51801,21328.86483,20154.83081,NA,NA,21415.56195
8,2013/12/16 11:18,43027.02462,43089.79676,45114.00592,43704.49606,42855.76705,NA,NA,43167.4236
9,2013/11/26 18:45,46867.36055,47035.9972,48136.82693,47594.93351,47421.91123,NA,NA,47437.93732
10,2013/11/24 21:51,28632.28249,27945.4782,24829.64138,29163.98307,28733.0258,NA,NA,27772.69152
11,2013/12/4 6:30,19707.89908,20459.8269,18532.93643,19473.71819,19977.70536,NA,NA,20198.73109
12,2013/12/26 11:20,12604.92568,12182.3541,12805.75996,15110.70959,13340.65288,NA,NA,12682.94666
13,2013/12/11 12:43,45490.14731,46128.18099,45650.37598,45532.04126,45076.94662,NA,NA,45854.61579
14,2013/12/14 19:38,22062.36014,21869.13421,18453.60109,20994.33459,21655.527,NA,NA,22225.41455
15,2013/12/28 13:04,43942.76773,43664.24165,45960.88806,43812.623,43409.08593,NA,NA,43280.9241
16,2013/11/24 9:38,47916.12708,47702.96134,46768.22962,47542.64615,48754.35087,NA,NA,47981.81919
17,2013/12/9 19:17,32600.61099,32392.96083,34653.6188,34412.96018,32444.92913,NA,NA,31653.14636
18,2013/12/28 0:24,13899.56441,13996.68379,13117.62578,13740.78293,13158.99382,NA,NA,14100.1483
19,2013/12/20 9:32,31020.21011,31013.34293,32728.97349,31190.91922,30771.88293,NA,NA,29880.18861
20,2013/11/26 0:17,21083.35477,20719.93426,22363.70418,20677.76448,20221.29735,NA,NA,21185.87067
21,2013/12/22 7:39,25624.43773,25137.25808,25507.35493,28362.26825,26416.97739,NA,NA,25648.97106
22,2013/12/7 6:49,24996.46802,25113.31073,23215.57316,23993.3907,26338.1832,NA,NA,24416.44499
23,2013/12/21 6:02,36086.14438,36791.30616,34686.58501,36012.7262,35771.47458,NA,NA,36795.30662
24,2013/12/17 12:19,30629.95507,30723.13894,35843.0079,31284.60689,30051.20578,NA,NA,30648.54597
25,2013/11/27 3:22,37028.35082,36632.92901,34517.37901,36458.16365,37080.60118,NA,NA,37573.95678
26,2013/12/7 21:43,41797.39327,41881.87252,42492.26089,41257.64104,41234.89513,NA,NA,42273.1198
27,2013/12/24 20:17,41349.48674,41175.88295,42614.50486,42369.64578,41646.06415,NA,NA,41345.88573
28,2013/12/2 5:32,51282.34589,51367.73731,45939.11484,50099.56143,50408.76185,NA,NA,51635.14753
29,2013/12/4 18:18,14589.03924,14581.65214,12985.52292,15184.39133,14242.36895,NA,NA,14731.11093
30,2013/12/24 6:36,36195.78948,35684.64132,34648.50549,36294.32489,35998.21805,NA,NA,35004.90007
31,2013/12/13 15:15,25195.10184,24743.89822,24808.92263,26215.42973,25716.05822,NA,NA,24014.39096
32,2013/12/7 23:39,44025.18739,44464.15748,47035.93793,45393.85106,43858.91203,NA,NA,43961.64168
33,2013/12/17 14:53,38465.79853,38571.68837,34458.57818,39545.50184,38642.09179,NA,NA,39122.10502
34,2013/12/11 23:46,22619.45278,22615.98116,21659.36043,23220.55835,23085.18837,NA,NA,22751.36501
35,2013/12/1 11:36,45105.1537,45112.94585,45245.93416,44085.69054,43787.1342,NA,NA,45852.02714
36,2013/12/3 0:03,19131.72067,18910.09635,18418.94903,18174.97564,18858.21937,NA,NA,19064.93997
37,2013/12/9 18:00,37837.5755,38112.30211,36651.62693,36638.22612,38670.36429,NA,NA,38249.23604
38,2013/12/1 17:32,14608.96151,14675.37766,15388.01348,13580.1107,14691.20128,NA,NA,14745.08435
39,2013/12/1 18:45,15633.90631,15472.41412,17063.79925,14461.22586,15516.36889,NA,NA,15698.79478
40,2013/12/21 1:23,42141.50188,42542.18341,45882.16186,42817.71289,42218.35989,NA,NA,43353.30441
41,2013/11/24 18:06,36654.24775,37037.41772,35599.95652,37527.64724,35365.81903,NA,NA,37042.206
42,2013/11/25 7:19,40766.12495,40410.40857,41727.51848,41024.47225,41614.37957,NA,NA,41350.62632
43,2013/12/27 12:45,33556.62946,33277.83492,31256.80653,33851.70138,34312.72842,NA,NA,33523.44555
44,2013/11/24 18:44,26937.45012,27228.35995,26481.47692,27318.12224,26550.32732,NA,NA,27479.61443
45,2013/12/11 0:13,22409.72774,21920.1079,18455.16421,21205.89998,23295.68082,NA,NA,21298.67986
46,2013/12/10 22:15,14599.39807,14477.0805,12950.08783,14154.70185,15620.23516,NA,NA,15996.90115
47,2013/12/25 0:40,16179.94952,16078.96965,15152.18916,16787.96711,16794.40321,NA,NA,16192.53988
48,2013/12/2 6:06,50176.95659,51022.56821,45265.3167,48355.08076,49130.39763,NA,NA,50214.35344
49,2013/12/27 9:21,14133.46648,14869.55792,12526.66782,14978.88757,13689.68316,NA,NA,14794.51554
50,2013/12/4 9:35,15264.75325,15331.4273,12972.2839,14415.18125,15103.50187,NA,NA,15664.83062
51,2013/12/15 12:24,24522.40476,24441.77483,23101.91726,24734.69198,24689.64661,NA,NA,24134.86418
52,2013/12/9 18:32,37642.15727,37332.8889,35916.88856,38387.03877,37967.88908,NA,NA,38066.46197
53,2013/12/8 2:29,34896.9764,34394.31137,35047.15571,35410.39725,35264.41096,NA,NA,34594.70598
54,2013/11/27 16:49,13484.48983,13141.45748,13468.46031,13251.21463,13153.94394,NA,NA,13284.21311
55,2013/12/5 17:45,17128.19388,16953.2491,18365.30737,18241.64894,17119.38104,NA,NA,16868.1708
56,2013/12/23 23:47,14463.02161,15038.87901,13265.20748,13529.68811,12435.34717,NA,NA,14133.87117
57,2013/12/6 11:46,31930.30228,31622.42375,33189.89282,31949.02109,32565.14221,NA,NA,31529.94608
58,2013/12/23 18:41,32974.01868,32366.2752,33114.82301,33081.16975,33551.69256,NA,NA,33471.47758
59,2013/12/14 12:04,48791.55811,48528.00238,46277.61455,48436.65622,48869.25291,NA,NA,48369.98879
60,2013/12/24 3:50,36486.63311,36351.63937,32689.9118,35721.76774,35041.26205,NA,NA,36464.86893
61,2013/12/9 19:35,29821.0882,30523.28077,28566.93271,29737.60659,30329.27024,NA,NA,29795.17399
62,2013/11/30 6:08,38083.88382,38038.26794,35396.47212,38051.70185,38227.90506,NA,NA,37979.96186
63,2013/12/23 11:03,39633.08037,39594.01692,36509.21352,39604.85418,39136.90888,NA,NA,40374.82027
64,2013/12/25 5:56,46277.28791,46420.03572,42627.3597,44891.99866,45346.39678,NA,NA,46681.40988
65,2013/11/28 3:09,14061.90922,13797.8651,12650.22474,14470.25388,13625.5208,NA,NA,14541.13267
66,2013/12/27 20:06,24497.31794,23980.69681,23684.2634,25606.28822,24443.59712,NA,NA,24497.46069
67,2013/12/12 9:46,30559.40917,30823.96621,28635.13507,30512.82057,30141.91555,NA,NA,30172.84639
68,2013/12/12 6:32,28876.36923,29246.19272,24832.60751,26450.27254,28426.58367,NA,NA,29492.21851
69,2013/12/3 2:17,24490.57522,24547.77918,24615.67874,23434.53291,24077.81397,NA,NA,23996.88259
70,2013/11/26 5:33,37516.49653,37520.59229,36537.52495,36624.64733,37128.21538,NA,NA,38176.39233
71,2013/12/24 23:23,11013.09033,11655.04187,12534.54354,13683.80903,12270.88505,NA,NA,11564.84463
72,2013/12/18 23:04,19128.97734,18961.31603,23234.73473,21146.08923,19155.12811,NA,NA,18169.56475
73,2013/12/25 23:53,15117.96781,16138.3226,19325.01428,15794.37374,15011.14358,NA,NA,15932.0827
74,2013/12/3 16:39,22914.33412,22732.54226,22491.17668,22976.46629,22880.44128,NA,NA,22209.48291
75,2013/12/26 17:22,47133.77673,46886.26454,47149.27158,47832.33697,47370.7017,NA,NA,46040.15033
76,2013/12/13 6:31,16076.74403,16120.94625,17134.13465,15417.15457,16861.38236,NA,NA,15839.53093
77,2013/12/27 14:50,18287.27825,18371.02866,18083.01576,19862.69022,19290.04234,NA,NA,19309.2426
78,2013/12/23 0:16,45071.48496,44577.9729,45678.02976,47298.94784,46036.39382,NA,NA,44461.40029
79,2013/12/28 12:52,44260.81774,44015.8009,46312.00961,43867.33434,44938.21427,NA,NA,44809.88122
