,time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
1,2013/12/27 9:28,13661.36026,17624.07116,15742.05221,15313.29329,14889.78917,NA,NA,14829.91967
2,2013/11/24 13:08,30010.55931,29932.29564,26162.84911,31642.12365,32971.0949,NA,NA,26984.15622
3,2013/12/16 16:59,13840.48195,16643.74827,14181.46149,17219.84609,10754.62545,NA,NA,13672.62172
4,2013/12/8 13:00,21872.66289,21367.48805,21823.55428,23795.9929,22752.3088,NA,NA,25167.6864
5,2013/12/20 13:26,28590.21041,29405.29118,28682.32618,27112.27477,28936.1136,NA,NA,27141.64196
6,2013/12/24 4:27,44999.29333,48361.11743,44444.0165,43214.53546,46736.41627,NA,NA,48047.31337
7,2013/12/16 20:16,20165.19783,20692.88125,24227.53706,23462.65582,19875.78081,NA,NA,21136.8387
8,2013/12/16 11:18,41922.68365,42133.96893,39868.12766,42009.28613,41564.30779,NA,NA,44276.65595
9,2013/11/26 18:45,44902.17977,45989.83336,43977.76365,45094.34948,45300.66011,NA,NA,47682.1347
10,2013/11/24 21:51,27445.98351,26226.35231,26585.35492,30670.35418,23343.90181,NA,NA,24236.54245
11,2013/12/4 6:30,20847.67326,23786.14095,18372.32095,21815.40815,18856.44983,NA,NA,18334.40558
12,2013/12/26 11:20,10662.30886,10448.82165,14346.97914,15360.43143,9850.77888,NA,NA,10103.60701
13,2013/12/11 12:43,42367.62927,42606.99771,44423.20746,40919.69183,43549.2388,NA,NA,45961.56936
14,2013/12/14 19:38,24018.45847,23503.61709,25339.71875,23166.43289,23215.0684,NA,NA,17147.10717
15,2013/12/28 13:04,41837.37006,41732.52511,36552.2805,37285.87947,39782.68234,NA,NA,43869.03213
16,2013/11/24 9:38,46179.27247,46309.90765,44122.7332,45799.26143,49289.8543,NA,NA,47991.4185
17,2013/12/9 19:17,29730.98816,28775.41284,28706.53002,28331.0259,32309.20874,NA,NA,28507.69021
18,2013/12/28 0:24,12746.43881,14361.6334,16192.28138,16630.82619,13227.0939,NA,NA,12371.29439
19,2013/12/20 9:32,33839.57974,30660.9295,28516.8929,31750.25921,32798.92239,NA,NA,30501.28605
20,2013/11/26 0:17,22459.79825,22645.88069,25640.31499,19787.13662,21547.56368,NA,NA,29705.3417
21,2013/12/22 7:39,20667.83708,19362.44231,28311.41796,23960.82506,20429.73279,NA,NA,20774.00403
22,2013/12/7 6:49,29755.23963,30367.58691,25085.52416,25447.25275,29522.37028,NA,NA,28591.8603
23,2013/12/21 6:02,35811.90815,35572.9302,29281.31305,34156.70951,35488.5641,NA,NA,42655.43617
24,2013/12/17 12:19,27558.78764,28050.51334,32363.06907,29825.4576,27072.25932,NA,NA,29790.04665
25,2013/11/27 3:22,36329.28161,37642.74122,38928.17538,38155.68561,36325.61478,NA,NA,39654.6372
26,2013/12/7 21:43,41171.98453,41517.43825,40823.26538,42259.81093,41656.51154,NA,NA,48046.17553
27,2013/12/24 20:17,39787.36781,39646.71345,44821.04674,40888.04404,39446.59446,NA,NA,46072.06987
28,2013/12/2 5:32,50629.30778,51348.73998,44582.84352,41635.04052,51267.51595,NA,NA,51601.7851
29,2013/12/4 18:18,13509.15936,14566.3804,16154.03664,15047.64287,13773.32659,NA,NA,14723.08711
30,2013/12/24 6:36,37468.23153,32666.59259,32570.0677,34298.67513,35090.37577,NA,NA,31358.5956
31,2013/12/13 15:15,21699.53385,21631.1916,27925.82634,25681.30996,22445.34397,NA,NA,21051.76874
32,2013/12/7 23:39,38309.97248,38191.37035,43786.25055,41747.55575,36260.57961,NA,NA,38189.55975
33,2013/12/17 14:53,36456.12717,37716.43589,40941.32361,36152.97175,38529.58017,NA,NA,37516.15137
34,2013/12/11 23:46,21749.09593,21171.85242,22559.5385,23316.96706,22806.78433,NA,NA,21336.54103
35,2013/12/1 11:36,44012.34503,45293.42207,44782.53346,44253.46946,44598.2398,NA,NA,46183.03075
36,2013/12/3 0:03,23514.19895,23695.21368,20775.51861,20482.27304,23615.96564,NA,NA,22231.57791
37,2013/12/9 18:00,36095.71168,36430.05554,35133.66197,37011.13462,35107.60934,NA,NA,39652.4579
38,2013/12/1 17:32,16260.78672,16487.37845,13691.58576,13316.50919,17676.92001,NA,NA,15490.36766
39,2013/12/1 18:45,19123.48898,19494.81958,13381.68253,15081.35867,20965.90191,NA,NA,21804.76101
40,2013/12/21 1:23,42929.53905,42865.49978,35276.30562,39187.89821,44613.00477,NA,NA,45043.11621
41,2013/11/24 18:06,31727.97461,36851.19029,33191.46617,30696.82136,30215.64683,NA,NA,28281.27425
