time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,14661.94398,14014.43747,20335.07199,16991.97841,16258.30458,NA,NA,14866.2884
2013/11/24 13:08,29786.49619,29962.72896,27110.9985,22631.09483,25792.96884,NA,NA,29529.7667
2013/12/16 16:59,15061.00203,15881.02146,14910.86069,13533.28595,18862.67285,NA,NA,14704.18848
2013/12/8 13:00,19497.76398,20264.68388,17260.05206,16963.44155,19030.94978,NA,NA,20435.66911
2013/12/20 13:26,26463.07546,26783.0592,34665.64116,28490.5755,28454.12385,NA,NA,26736.80285
2013/12/24 04:27,43799.08174,44576.67612,43313.47273,42597.40596,43138.75937,NA,NA,44175.67224
2013/12/16 20:16,21501.64107,21672.79171,20865.12523,21733.09232,22020.3277,NA,NA,21415.56195
2013/12/16 11:18,43161.31935,43532.99583,44783.76549,42909.84232,47090.09104,NA,NA,43167.4236
2013/11/26 18:45,47368.96487,48176.3411,38460.27049,43083.26165,43439.98263,NA,NA,47437.93732
2013/11/24 21:51,28903.86814,29114.2617,32635.3895,28657.58755,27195.99537,NA,NA,27772.69152
2013/12/4 06:30,20032.51632,20825.21982,22295.39732,20007.17643,21354.27931,NA,NA,20198.73109
2013/12/26 11:20,14749.23678,13370.46672,16913.39198,19282.70995,14868.96045,NA,NA,12682.94666
2013/12/11 12:43,44893.65542,46273.85709,37500.76727,41108.32217,43901.38804,NA,NA,45854.61579
2013/12/14 19:38,21527.79637,20978.40009,20455.4968,20857.34112,21094.5655,NA,NA,22225.41455
2013/12/28 13:04,43659.90417,43930.66421,42246.7387,44071.87069,41660.03776,NA,NA,43280.9241
2013/11/24 09:38,48262.88798,47956.10683,39636.59634,41210.78351,47881.37166,NA,NA,47981.81919
2013/12/9 19:17,33949.79625,33996.95419,22741.64302,34617.74226,34778.89677,NA,NA,31653.14636
2013/12/28 00:24,13229.39659,13427.8096,17839.55555,14361.27718,12631.52576,NA,NA,14100.1483
2013/12/20 09:32,31207.51744,29946.52239,33304.40818,30310.53036,31670.47047,NA,NA,29880.18861
2013/11/26 00:17,20361.91322,21533.55098,22946.36125,18744.03908,18598.05548,NA,NA,21185.87067
2013/12/22 07:39,26548.81981,26371.23316,23195.11039,27625.38841,30249.1763,NA,NA,25648.97106
2013/12/7 06:49,22874.93625,23981.92942,20337.20194,19175.68829,15956.42062,NA,NA,24416.44499
2013/12/21 06:02,35073.98706,34849.04581,38951.27103,34213.58996,27726.60596,NA,NA,36795.30662
2013/12/17 12:19,29772.16026,29164.83454,38606.45764,32577.66183,28409.88845,NA,NA,30648.54597
2013/11/27 03:22,38517.43213,35559.83782,26517.71331,38434.14307,40610.21025,NA,NA,37573.95678
2013/12/7 21:43,40984.18297,43236.59317,44271.08134,42044.57684,41293.0787,NA,NA,42273.1198
2013/12/24 20:17,41386.56554,40867.45938,46736.03534,41571.0216,42189.35655,NA,NA,41345.88573
2013/12/4 18:18,15503.7183,14853.06229,19463.53537,17814.93889,19941.31753,NA,NA,14731.11093
2013/12/24 06:36,36716.96251,35495.08987,29906.78798,39134.05313,37781.29213,NA,NA,35004.90007
2013/12/13 15:15,26201.93763,25215.679,22346.18792,28180.24987,28226.56835,NA,NA,24014.39096
2013/12/7 23:39,45150.22637,44341.114,42222.84152,43049.25142,47954.00826,NA,NA,43961.64168
2013/12/17 14:53,39178.36986,38023.36,36980.24664,39588.84624,39040.94735,NA,NA,39122.10502
2013/12/11 23:46,22979.22496,22939.19324,27191.2179,25283.99403,23974.77514,NA,NA,22751.36501
2013/12/1 11:36,45084.62878,43665.54893,44719.63079,44350.41251,47023.31722,NA,NA,45852.02714
2013/12/3 00:03,18949.26105,17453.46238,23121.30402,18844.59087,21191.43702,NA,NA,19064.93997
2013/12/9 18:00,37159.00827,34750.1056,41420.02244,36924.49869,37658.25234,NA,NA,38249.23604
2013/12/1 17:32,13924.67509,13783.68456,11769.76317,12739.58432,16471.22007,NA,NA,14745.08435
2013/12/1 18:45,15045.72621,14334.45131,16819.87126,16189.56628,14231.68488,NA,NA,15698.79478
2013/12/21 01:23,42723.96031,42779.47196,42934.76436,44542.32164,43397.3034,NA,NA,43353.30441
2013/11/24 18:06,37377.80406,37818.54839,41401.01276,40308.0063,43830.65776,NA,NA,37042.206
2013/11/25 07:19,41607.73983,40379.21585,40982.11454,43053.30609,45607.01525,NA,NA,41350.62632
2013/12/27 12:45,32999.92371,33312.60045,35678.95925,34890.00266,30746.16442,NA,NA,33523.44555
2013/11/24 18:44,27044.74618,28868.86922,34855.17178,28787.70596,26302.98199,NA,NA,27479.61443
2013/12/11 00:13,22756.34277,20848.95238,26755.75421,21046.36977,33187.76913,NA,NA,21298.67986
2013/12/10 22:15,15189.83087,13908.01963,15353.84756,15202.35436,17348.70865,NA,NA,15996.90115
2013/12/25 00:40,17081.95178,16613.30766,19924.58975,18900.96828,20091.19944,NA,NA,16192.53988
2013/12/27 09:21,15148.81817,14901.14252,19751.90783,16899.6303,18657.53231,NA,NA,14794.51554
2013/12/4 09:35,15092.84044,15318.84534,19095.62571,16209.25626,16887.59906,NA,NA,15664.83062
2013/12/15 12:24,26002.21639,25233.77461,29229.11057,27773.48149,27403.79596,NA,NA,24134.86418
2013/12/9 18:32,37854.04283,37620.35837,41377.47383,39612.55829,38580.63713,NA,NA,38066.46197
2013/12/8 02:29,34867.29787,34385.11026,40505.33973,35197.62109,35218.02842,NA,NA,34594.70598
2013/12/5 17:45,18541.46466,17569.38825,23354.40288,18994.92907,24273.09099,NA,NA,16868.1708
2013/12/23 23:47,14202.40841,13805.56588,16713.0213,16112.21543,13409.32459,NA,NA,14133.87117
2013/12/6 11:46,33128.25424,32293.1894,40174.99555,32137.7164,37252.77023,NA,NA,31529.94608
2013/12/23 18:41,32590.47225,30986.99751,39745.59459,33455.59156,32901.91634,NA,NA,33471.47758
2013/12/14 12:04,47628.04481,47641.32044,23627.05326,31234.43797,45248.15706,NA,NA,48369.98879
2013/12/24 03:50,34958.46294,36494.51593,32104.10428,34192.54079,31458.56302,NA,NA,36464.86893
2013/12/9 19:35,29792.85125,30121.95826,22427.82177,31245.08307,30833.39825,NA,NA,29795.17399
2013/11/30 06:08,36750.66694,38499.981,36397.94542,31176.10274,36366.59548,NA,NA,37979.96186
2013/12/23 11:03,37245.56047,39335.27127,42385.16173,35180.02921,35132.21577,NA,NA,40374.82027
2013/12/25 05:56,44649.67462,47934.76931,45932.68084,43633.51069,43852.85888,NA,NA,46681.40988
2013/11/28 03:09,15890.77421,15621.66886,20754.14103,18699.44957,21008.00128,NA,NA,14541.13267
2013/12/27 20:06,25480.92598,24138.43203,24771.31115,25063.65371,25500.68324,NA,NA,24497.46069
