time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,13305.40012,13167.22668,16957.17747,17790.77777,7951.469548,NA,NA,14829.91967
2013/11/24 13:08,29938.03597,41907.74398,25056.52379,28577.44721,31236.67023,NA,NA,26984.15622
2013/12/16 16:59,16351.78245,20861.69562,18418.90201,17472.59452,13611.99099,NA,NA,13672.62172
2013/12/8 13:00,22823.07422,21343.05143,19511.95617,17189.47962,27000.48988,NA,NA,25167.6864
2013/12/20 13:26,28884.74791,16316.87902,33782.32284,30578.72865,36538.38815,NA,NA,27141.64196
2013/12/24 04:27,47294.05352,50855.75191,44928.96332,43323.52126,50830.03874,NA,NA,48047.31337
2013/12/16 20:16,22358.86039,23866.75009,21536.35435,22356.47944,20870.96687,NA,NA,21136.8387
2013/12/16 11:18,42518.63815,42784.50193,44242.44797,42054.13083,42683.82253,NA,NA,44276.65595
2013/11/26 18:45,44661.3206,48544.21048,46143.96322,43639.92452,42612.92836,NA,NA,47682.1347
2013/11/24 21:51,27389.35086,12321.53623,25939.54437,28690.866,26375.23529,NA,NA,24236.54245
2013/12/4 06:30,20528.51663,16555.81812,21860.38237,19697.12532,16366.25108,NA,NA,18334.40558
2013/12/26 11:20,17184.75331,11046.39366,12752.7971,17509.73054,22150.00075,NA,NA,10103.60701
2013/12/11 12:43,40525.23446,57365.52136,43710.40884,41327.59639,43652.49577,NA,NA,45961.56936
2013/12/14 19:38,23569.50867,23174.40216,24292.12209,24409.82198,22234.54618,NA,NA,17147.10717
2013/12/28 13:04,42069.18848,61458.53385,43903.09242,43077.29573,48413.14307,NA,NA,43869.03213
2013/11/24 09:38,45650.44778,46762.35344,40215.64098,42932.03331,47706.24705,NA,NA,47991.4185
2013/12/9 19:17,29964.2459,30624.05005,25872.78039,34114.00716,24889.62003,NA,NA,28507.69021
2013/12/28 00:24,15261.6879,10277.63325,14617.0233,14595.16156,11587.88818,NA,NA,12371.29439
2013/12/20 09:32,32490.04595,31458.30333,33732.13123,33611.40982,27643.33601,NA,NA,30501.28605
2013/11/26 00:17,21842.05891,27535.38066,16180.05268,20415.09332,23200.5165,NA,NA,29705.3417
2013/12/22 07:39,25365.88071,21563.97121,28524.59061,30349.48389,19361.00342,NA,NA,20774.00403
2013/12/7 06:49,28699.89463,34959.11434,23462.05181,22984.64521,26869.52166,NA,NA,28591.8603
2013/12/21 06:02,35135.64925,25673.38029,35560.60747,37596.5532,32296.36573,NA,NA,42655.43617
2013/12/17 12:19,31716.60565,25820.23479,34049.41018,33020.36001,30644.15708,NA,NA,29790.04665
2013/11/27 03:22,36964.30672,40503.54403,37768.17273,37939.3147,36965.76696,NA,NA,39654.6372
2013/12/7 21:43,38929.72832,42414.02462,39011.75101,40327.64879,37554.02964,NA,NA,48046.17553
2013/12/24 20:17,40739.43422,48299.16613,42351.54893,40627.05526,43743.78179,NA,NA,46072.06987
2013/12/2 05:32,53080.74846,49053.36876,47292.98977,40452.3409,47685.48239,NA,NA,51601.7851
2013/12/4 18:18,14498.66686,7614.740252,16937.92735,16534.16353,19309.85895,NA,NA,14723.08711
2013/12/24 06:36,35645.22492,33269.60664,37426.4834,38828.73023,39850.7165,NA,NA,31358.5956
2013/12/13 15:15,21682.24479,21256.93905,28376.74271,25143.50215,18642.20585,NA,NA,21051.76874
2013/12/7 23:39,42239.64546,39666.46907,46461.17834,45514.03925,43625.5413,NA,NA,38189.55975
2013/12/17 14:53,31317.71192,27415.37459,33032.79912,40360.0212,25306.67822,NA,NA,37516.15137
2013/12/11 23:46,22857.91551,30029.83779,29493.50464,22592.50091,26427.20312,NA,NA,21336.54103
