time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,13671.98473,14569.76811,17586.72323,17864.5686,12666.68071,NA,NA,14866.2884
2013/11/24 13:08,29860.10493,29792.88635,20524.60166,25547.40177,29456.14373,NA,NA,29529.7667
2013/12/16 16:59,15070.8645,15100.5948,13730.38336,13464.17441,12716.81067,NA,NA,14704.18848
2013/12/8 13:00,19169.67608,20135.25071,13985.79233,15683.755,18171.01872,NA,NA,20435.66911
2013/12/20 13:26,27188.09479,27032.01415,19646.10435,25212.14677,28626.18046,NA,NA,26736.80285
2013/12/24 04:27,42357.11292,44525.63648,44661.55149,42869.2243,37685.70397,NA,NA,44175.67224
2013/12/16 20:16,21454.2804,22414.6623,20864.9007,21536.14129,22206.54189,NA,NA,21415.56195
2013/12/16 11:18,42352.71797,43371.35904,48178.76968,46008.99939,41572.39416,NA,NA,43167.4236
2013/11/26 18:45,47325.67493,47901.08196,41519.20037,43115.4985,47886.74337,NA,NA,47437.93732
2013/11/24 21:51,28653.88533,28582.95298,27682.41081,28786.20811,27325.22357,NA,NA,27772.69152
2013/12/4 06:30,20406.0741,20418.34834,16836.19294,18670.16722,21930.90091,NA,NA,20198.73109
2013/12/26 11:20,14296.70501,12669.23923,17210.27462,16171.02333,15601.73726,NA,NA,12682.94666
2013/12/11 12:43,46446.26171,48943.13725,44769.44038,45610.99099,48803.52196,NA,NA,45854.61579
2013/12/14 19:38,21225.56067,23029.79694,24824.3091,21955.48063,20787.74892,NA,NA,22225.41455
2013/12/28 13:04,42677.73528,43577.52099,42415.01063,41886.76659,42473.05046,NA,NA,43280.9241
2013/11/24 09:38,47137.28726,48017.49139,38557.20197,44493.33776,46543.7687,NA,NA,47981.81919
2013/12/9 19:17,33635.66136,32644.47045,34872.95355,35612.32495,33322.26626,NA,NA,31653.14636
2013/12/28 00:24,14202.87956,14455.82862,13737.06752,14410.45191,14109.54254,NA,NA,14100.1483
2013/12/20 09:32,30773.60972,31006.4102,39308.27656,30509.72975,30701.0004,NA,NA,29880.18861
2013/11/26 00:17,20534.59322,20067.7412,19273.93999,17289.66594,19836.71545,NA,NA,21185.87067
2013/12/22 07:39,27254.83497,25644.32541,22371.61438,30616.02746,27712.66941,NA,NA,25648.97106
2013/12/7 06:49,24750.21962,24278.68392,19074.81269,22795.00338,28783.13953,NA,NA,24416.44499
2013/12/21 06:02,35600.14017,37543.7048,34184.45578,34580.8067,34188.2607,NA,NA,36795.30662
2013/12/17 12:19,30514.22522,30276.53583,41720.84744,34447.14538,32870.73355,NA,NA,30648.54597
2013/11/27 03:22,36579.4927,37205.75659,42241.46189,36770.01685,37147.20536,NA,NA,37573.95678
2013/12/7 21:43,40834.74709,40334.54461,38790.52571,39680.92369,40584.93226,NA,NA,42273.1198
2013/12/24 20:17,41604.13084,41868.72506,42748.79304,41370.5907,42232.21282,NA,NA,41345.88573
2013/12/4 18:18,15869.14055,14275.6414,25004.07478,19568.97087,18018.64469,NA,NA,14731.11093
2013/12/24 06:36,36170.52379,35452.94116,43682.38869,40675.30521,36010.23789,NA,NA,35004.90007
2013/12/13 15:15,25296.81249,24624.15197,26812.76267,26076.09454,25630.25011,NA,NA,24014.39096
2013/12/7 23:39,44610.71289,44289.43986,39730.49413,44209.20691,45100.16871,NA,NA,43961.64168
2013/12/17 14:53,39757.10598,39271.6531,43630.86304,41338.23928,41546.15794,NA,NA,39122.10502
2013/12/11 23:46,22801.69545,22142.06039,22940.86113,23652.70834,23663.09388,NA,NA,22751.36501
2013/12/1 11:36,45022.91168,50064.10443,42718.20868,43297.16787,45639.20516,NA,NA,45852.02714
2013/12/3 00:03,17726.18058,19676.02204,22065.12794,19497.29398,17065.68711,NA,NA,19064.93997
2013/12/9 18:00,37704.79316,37799.76061,43244.0557,42406.69943,38712.53138,NA,NA,38249.23604
2013/12/1 17:32,14423.43005,14073.48806,14723.99731,14919.32796,17304.3371,NA,NA,14745.08435
2013/12/1 18:45,14993.38174,14858.6821,21811.07961,17344.93446,16074.20446,NA,NA,15698.79478
2013/12/21 01:23,42230.48431,43983.03732,38334.15597,41524.12041,40307.78667,NA,NA,43353.30441
2013/11/24 18:06,36929.15728,33709.70779,42239.70301,40040.77646,37261.08863,NA,NA,37042.206
2013/11/25 07:19,40693.48508,40526.26116,36748.33055,36623.02406,42154.63293,NA,NA,41350.62632
2013/12/27 12:45,33221.10268,33323.30655,36482.90611,35178.74029,32218.71264,NA,NA,33523.44555
2013/11/24 18:44,27234.80007,25516.6338,19646.86609,26111.25878,26549.44432,NA,NA,27479.61443
