time,lasso,forward,tree,Random_Forest,SVR_L,SVR_P,SVR_R,true_value
2013/12/27 09:28,13182.81522,14240.61857,14139.39434,14647.45244,15649.89371,NA,NA,14809.34047
2013/11/24 13:08,30378.9104,29892.396,28171.39422,28324.58761,30889.66375,NA,NA,27959.37127
2013/12/16 16:59,15479.33766,15958.25968,15851.27054,15003.41218,16015.55102,NA,NA,14626.56211
2013/12/8 13:00,21269.42725,20737.14984,21948.32706,18798.3381,22293.63592,NA,NA,21641.54376
2013/12/20 13:26,26483.71284,26993.88937,24731.12014,25639.66171,27707.39042,NA,NA,27295.80388
2013/12/24 04:27,45120.64686,46615.27316,39352.03053,43543.13074,45260.56781,NA,NA,45756.21883
2013/12/16 20:16,21388.18058,21175.11316,23690.27657,23095.64469,20664.69126,NA,NA,21537.30445
2013/12/16 11:18,42901.68207,42991.02596,39150.15595,41570.00413,42923.56701,NA,NA,43389.34042
2013/11/26 18:45,48155.70999,48419.83098,44777.28602,48043.48217,47567.39569,NA,NA,47676.33112
2013/11/24 21:51,29280.94758,28252.20794,28136.63979,27865.23015,28181.9772,NA,NA,25673.6871
2013/12/4 06:30,20066.57531,20470.02654,19276.00152,20337.12407,18495.89072,NA,NA,20498.85654
2013/12/26 11:20,10021.98296,11888.56519,14892.45237,14323.22004,9170.522133,NA,NA,10941.20258
2013/12/11 12:43,46410.61475,46889.01334,46293.05161,43404.72435,48958.56337,NA,NA,45932.00622
2013/12/14 19:38,22806.12704,22342.40863,24261.7324,22331.5052,24077.79888,NA,NA,22553.9647
2013/12/28 13:04,43737.35871,43735.77539,42475.58752,42916.6719,43309.78687,NA,NA,43261.98023
2013/11/24 09:38,48529.49752,47204.693,45505.60449,46130.22894,48352.07324,NA,NA,47972.85044
2013/12/9 19:17,31538.30744,30705.59195,28475.95754,34128.4206,31247.5082,NA,NA,30604.5114
2013/12/28 00:24,12783.52463,13511.45601,14615.09356,13702.72757,12720.75998,NA,NA,13979.30839
2013/12/20 09:32,32411.67048,32797.1868,29378.54278,31297.45176,32208.76581,NA,NA,28273.47331
2013/11/26 00:17,22043.66524,21439.53711,18339.34117,18686.37706,20874.33086,NA,NA,22736.21484
2013/12/22 07:39,24052.86749,23682.18521,31621.59022,30271.93847,24990.48704,NA,NA,23904.71921
2013/12/7 06:49,26838.59875,27271.85117,26927.87658,24206.50959,25324.28969,NA,NA,25679.12918
2013/12/21 06:02,36620.355,37351.95293,32849.65774,34152.42523,36610.78504,NA,NA,37714.08608
2013/12/17 12:19,29648.30666,29495.49497,29103.01136,30950.45858,28854.48729,NA,NA,30016.41188
2013/11/27 03:22,37526.43183,37095.50125,37859.1448,36136.47018,38795.9332,NA,NA,38185.90923
2013/12/7 21:43,42654.46422,42193.46888,43916.83421,39749.63368,42273.26273,NA,NA,43279.8708
2013/12/24 20:17,41632.83199,41652.04827,41875.81958,42412.57074,43779.63803,NA,NA,43216.21022
2013/12/2 05:32,52323.50872,52369.1131,40444.38156,43272.44152,52828.0942,NA,NA,51597.5798
2013/12/4 18:18,14726.30922,14433.83146,12415.10865,13385.41861,16301.5847,NA,NA,14705.2891
2013/12/24 06:36,36326.73409,36165.16874,35493.89162,37704.9098,38921.88587,NA,NA,33597.54921
2013/12/13 15:15,24393.3085,23690.21105,24260.00297,26739.91704,24208.08349,NA,NA,22386.54268
2013/12/7 23:39,43060.32398,43484.36914,46981.89508,44524.57964,43123.06728,NA,NA,42375.70762
2013/12/17 14:53,39114.69136,38704.12875,36691.76515,40042.12879,38835.73861,NA,NA,38450.17229
2013/12/11 23:46,22429.65094,22333.95849,21785.53581,22288.18898,22429.98211,NA,NA,22394.11264
2013/12/1 11:36,45548.49866,45012.01548,44282.52392,44421.80418,43981.51036,NA,NA,46511.22297
2013/12/3 00:03,19418.2286,20079.04869,19185.7961,18446.86682,19021.42086,NA,NA,20037.06446
2013/12/9 18:00,38942.7549,38017.51267,36114.23647,38647.51707,39754.48144,NA,NA,39162.85382
2013/12/1 17:32,14918.34559,14351.80233,15210.28023,14146.07879,15045.66414,NA,NA,14586.17379
2013/12/1 18:45,15335.28329,16523.19279,17799.59932,14306.9606,15934.96339,NA,NA,17451.63992
2013/12/21 01:23,39796.1795,41214.01549,45113.52662,43478.17734,38667.61816,NA,NA,43394.7153
2013/11/24 18:06,35635.02315,36240.37366,36317.05849,36622.57315,35347.96397,NA,NA,36302.16297
2013/11/25 07:19,40712.46005,40228.10993,37145.51276,40919.5955,40658.55546,NA,NA,42251.75701
2013/12/27 12:45,33523.94637,33345.36962,33008.37872,34199.50207,33913.52181,NA,NA,33660.59751
2013/11/24 18:44,27816.83088,28392.44567,28740.36626,28395.09408,28411.11554,NA,NA,26250.60028
2013/12/11 00:13,23433.40125,21855.108,19969.70358,20761.23827,24539.58289,NA,NA,21271.69271
2013/12/10 22:15,14870.76397,15683.46871,14045.16168,14717.35011,15098.20791,NA,NA,17390.11038
2013/12/25 00:40,14853.71451,14369.996,19200.2578,17107.18118,12816.73964,NA,NA,16013.73878
2013/12/2 06:06,51861.09606,52390.75532,40853.60131,40164.71318,52318.43093,NA,NA,50291.36442
2013/12/27 09:21,13363.87229,15439.66743,13783.62507,15099.74486,17487.90922,NA,NA,14810.37518
2013/12/4 09:35,16988.53496,16594.76652,15514.33432,13685.5703,16938.90636,NA,NA,15911.39475
2013/12/15 12:24,24104.49789,23881.65112,26822.62643,26923.08895,23809.59971,NA,NA,23286.60332
2013/12/9 18:32,36405.91174,35718.2137,38108.29278,39497.5657,36675.69501,NA,NA,36653.75659
2013/12/8 02:29,34564.19459,34284.33864,33684.40241,34972.43112,35093.9067,NA,NA,34469.41632
2013/11/27 16:49,13776.27443,13635.11742,14105.20712,13764.90171,13794.00848,NA,NA,13286.24807
2013/12/5 17:45,16949.10656,16463.78991,19790.11903,19341.7899,18033.60346,NA,NA,15350.78525
2013/12/23 23:47,16278.10612,13753.34314,15250.15925,13721.3547,20225.03305,NA,NA,14492.10536
2013/12/6 11:46,32860.59221,32693.89498,35181.42791,33076.77234,33571.2184,NA,NA,30454.78905
2013/12/23 18:41,31576.90651,32085.6514,36818.1984,31797.45426,30990.84585,NA,NA,35418.67017
2013/12/14 12:04,47611.32335,47367.15025,48155.25503,48274.22327,46980.30152,NA,NA,48392.30489
2013/12/24 03:50,36633.37128,35376.58088,33150.92944,34436.59763,39040.24876,NA,NA,37470.59553
2013/12/9 19:35,29562.02647,30696.11737,26495.07118,30375.98779,29852.46719,NA,NA,28971.3003
2013/11/30 06:08,38755.84035,38752.21919,33491.05555,39793.0797,39309.87737,NA,NA,39991.38867
2013/12/23 11:03,37795.8502,39868.00913,37992.21158,37855.80119,37613.2021,NA,NA,40101.10244
2013/12/25 05:56,46720.88442,46785.17451,45458.50446,43132.3748,46826.00925,NA,NA,48455.23108
2013/11/28 03:09,14351.93881,13768.05321,13033.20637,14589.92637,14756.45901,NA,NA,14538.36232
2013/12/27 20:06,24000.52,24009.8386,27511.7692,27419.89067,23801.44661,NA,NA,24561.7962
